CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,24,3,2.027154085480096,2.027154085480096,0.0,1.0
2.0,24,7,1.9917536677646543,2.009636413584914,0.017882745820259435,1.0
3.0,11,5,1.9825088098665857,2.0344802890635636,0.04847675559592121,0.9393939393939394
4.0,71,15,1.9817294787842572,2.022197337743592,0.03661257135799563,0.8873239436619719
5.0,98,30,1.949181028611402,2.02333721338908,0.059273661493056705,0.9154639175257732
6.0,5560,907,1.92730127838506,2.000964513758399,0.059207325933332146,0.9688158449220395
7.0,340,49,1.9356495680404173,2.0743085756722524,0.14963234887790375,0.9789915966386554
8.0,9,6,2.0373701809281854,2.1100501378079626,0.06269823710502559,0.7777777777777778
