CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,2,1,5.0,5.0,s_avg > 1,5+:1.0000
2.0,1,1,5.0,2.5,s_avg > 1,5+:1.0000
3.0,5,5,5.0,1.6666666666666667,s_avg > 1,5+:1.0000
4.0,12,12,5.0,1.25,s_avg > 1,5+:1.0000
5.0,26,26,4.923076923076923,0.9846153846153847,s_avg ≤ 1,4+:0.0769; 5+:0.9231
6.0,875,874,4.9954285714285716,0.8325714285714286,s_avg ≤ 1,4+:0.0046; 5+:0.9954
7.0,47,47,5.0,0.7142857142857143,s_avg ≤ 1,5+:1.0000
8.0,6,6,5.0,0.625,s_avg ≤ 1,5+:1.0000
