CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
4.0,302,302,2.80794701986755,0.7019867549668873,s_avg ≤ 1,2+:0.2483; 3+:0.7119; 4+:0.0298; 5+:0.0033; 6+:0.0066
5.0,369,369,2.3468834688346885,0.4693766937669377,s_avg ≤ 1,2+:0.6585; 3+:0.3360; 4+:0.0054
6.0,1382,1382,2.750361794500724,0.4583936324167874,s_avg ≤ 1,1+:0.0014; 2+:0.2721; 3+:0.7019; 4+:0.0239; 5+:0.0007
