material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-1040917,CaFe2(PO4)2,3,"[4, 5, 6]",1.7238248241094432,0.4416761973902002,"Octahedron, Square pyramid",2.0,2.0,2.0
mp-1094099,Sr10Fe10O27,3,"[4, 5, 6]",1.830358702408244,0.2777877564886117,"Octahedron, Square plane, Square pyramid",3.25,3.0,4.0
mp-1094111,Sr5Fe5O14,3,"[4, 5, 6]",1.881423025028101,0.18030585733139706,"Square plane, Octahedron, Square pyramid",3.25,3.0,4.0
mp-1178085,Li11Fe5(OF11)2,3,"[0, 1, 2]",1.7978938638619857,0.2526087646821038,Octahedron,3.0,3.0,3.0
mp-1196000,Ba3Fe3O8,3,"[4, 5, 6]",1.7867077658393111,0.5203830782297949,"Octahedron, Tetrahedron, Square pyramid",3.3333333333333335,3.0,4.0
mp-1196071,Ba2Fe2O5,3,"[4, 5, 6]",1.765644580882493,0.48059975577283326,"Octahedron, Tetrahedron, Square pyramid",3.0,3.0,3.0
mp-1199909,Fe3Sb5(IO3)3,3,"[3, 4, 5]",1.9986701850495525,0.11387617736384952,"Trigonal plane, Square pyramid, See-saw",2.0,2.0,2.0
mp-1203691,Fe7Sb10(Br4O9)2,3,"[2, 3, 4]",2.1242501932550164,0.0059886419247006,"Linear, Octahedron, Square pyramid",2.0,2.0,2.0
mp-1217554,V17Fe7(PbO11)4,3,"[4, 5, 6]",1.8661152889098822,0.2834105493459781,"Trigonal bipyramid, Octahedron",2.75,2.0,3.0
mp-28009,Ca4Fe9O17,3,"[4, 5, 6]",1.914141955002029,0.1917683299916568,"Trigonal bipyramid, Octahedron, Tetrahedron",2.75,2.0,3.0
mp-654312,Ba2Fe2O5,3,"[4, 5, 6]",1.7050285455386784,0.6493336366823294,"Octahedron, Tetrahedron, Square pyramid",3.0,3.0,3.0
mp-753020,Fe4O3F5,3,"[1, 2, 3]",1.8129678095187287,0.3641214927002292,Octahedron,2.6666666666666665,2.0,3.0
mp-753217,Fe4O3F5,3,"[1, 2, 3]",1.856807027843552,0.2357645603706565,Octahedron,2.6666666666666665,2.0,3.0
mp-756379,Fe6OF11,3,"[0, 1, 2]",1.8275856716772523,0.37638803225168643,Octahedron,2.333333333333333,2.0,3.0
mp-757088,Li4Fe7(OF7)2,3,"[0, 1, 2]",2.2898745831523315,-0.440252690371948,Octahedron,2.0,2.0,2.0
mp-759283,FeOF,3,"[2, 3, 4]",1.8043204656522793,0.35090477942741244,Octahedron,3.0,3.0,3.0
mp-775287,Fe10OF19,3,"[0, 1, 2]",1.8381462546475487,0.3637960695874776,Octahedron,2.333333333333333,2.0,3.0
mp-779354,Fe6OF11,3,"[0, 1, 2]",1.888999764966958,0.19572856384056,Octahedron,2.333333333333333,2.0,3.0
mp-779913,Fe3OF5,3,"[0, 1, 2]",1.7258406366623198,0.5735439047332954,Octahedron,2.333333333333333,2.0,3.0
mp-780496,Fe3OF5,3,"[0, 1, 2]",1.7911128751215355,0.40162523421408663,Octahedron,2.333333333333333,2.0,3.0
mp-850223,Fe3OF5,3,"[0, 1, 2]",1.8343864124382705,0.3010322746782916,Octahedron,2.333333333333333,2.0,3.0
mp-887367,Fe10OF19,3,"[0, 1, 2]",1.8705301633633773,0.262398987316852,Octahedron,2.333333333333333,2.0,3.0
mp-1040459,NaFe3P3O13,2,"[5, 6]",1.9007802921486303,0.2161870346939191,"Octahedron, Square pyramid",3.333333333333333,3.0,4.0
mp-1041600,Mg3Fe3(AsO4)4,2,"[4, 5]",1.955619154166018,0.1623319473117226,"Square plane, Octahedron",2.0,2.0,2.0
mp-1041706,Zn3Fe3(AsO4)4,2,"[4, 5]",1.974396872241956,0.1404129048774996,"Trigonal bipyramid, Square plane",2.0,2.0,2.0
mp-1047531,Ca3Fe3(AsO4)4,2,"[4, 5]",1.9579167529000423,0.1658317187045136,"Trigonal bipyramid, Square plane",2.0,2.0,2.0
mp-1076090,BaSr7(Fe2O5)4,2,"[4, 6]",1.7821601953838857,0.4527122579569396,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076092,Sr7CaMn2(Fe3O10)2,2,"[4, 6]",1.802352159774827,0.3802744764190705,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076147,Sr2Ca2Fe3CoO10,2,"[4, 6]",1.812030457969492,0.3476155220410346,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076177,Sr6Ca2Mn3(FeO4)5,2,"[4, 6]",1.7904632771402509,0.3817842781718259,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076181,BaSr7Mn2(Fe3O10)2,2,"[4, 6]",1.786349679050066,0.432996551495719,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076199,Sr5Ca3MnFe7O20,2,"[4, 6]",1.8237374071783607,0.3370653588640971,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076319,Ca2Fe2O5,2,"[4, 6]",1.8091780606760508,0.3784679342886922,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076409,Sr8MnFe7O20,2,"[4, 6]",1.806682153792257,0.3959029972571128,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076473,BaSr7MnFe7O20,2,"[4, 6]",1.7868573075710483,0.4418493816906447,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076487,Sr7CaMnFe7O20,2,"[4, 6]",1.8094733928843307,0.3777925874818812,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076516,Sr5Ca3Fe7CoO20,2,"[4, 6]",1.8158725956221429,0.35435971515774,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076631,Sr7CaFe6(CoO10)2,2,"[4, 6]",1.806850951988704,0.3791396694875402,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076758,Sr7CaFe5Co3O20,2,"[4, 6]",1.8075746639762773,0.3735114687333892,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076761,Sr3Ca(Fe2O5)2,2,"[4, 6]",1.811727224851574,0.3790817617050551,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076769,Sr6Ca2Fe5Co3O20,2,"[4, 6]",1.8072747144875565,0.3687599578168131,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076863,Ba2Fe2O5,2,"[4, 6]",1.7105209312399232,0.6969925354220231,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1076884,Sr6Ca2Fe7CoO20,2,"[4, 6]",1.8121771338529888,0.3684459564947393,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1094087,Sr10Fe10O29,2,"[5, 6]",1.923513538761568,0.0788472803114351,"Octahedron, Square pyramid",3.6666666666666665,3.0,4.0
mp-1099661,Sr7CaMn3(FeO4)5,2,"[4, 6]",1.7703296276262612,0.4235023951525424,"Octahedron, Tetrahedron",3.0,3.0,3.0
mp-1099862,BaSr7Fe6(CoO10)2,2,"[4, 6]",1.801577443913962,0.3990308394828757,"Octahedron, Tetrahedron",3.0,3.0,3.0
