CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
1.0,1.0,148,6,2.22091339410204,2.22091339410204,0.0,0.7551020408163265
1.0,1.4285714285714286,24,1,2.1861820445499687,2.1861820445499687,0.0,0.12244897959183673
1.0,2.0,16,1,2.1613041590779005,2.1613041590779005,0.0,0.08163265306122448
1.0,1.25,4,1,2.3382232919330903,2.3382232919330903,0.0,0.02040816326530612
1.0,1.3333333333333333,2,2,,,,0.01020408163265306
1.0,1.5,2,2,,,,0.01020408163265306
2.0,2.0,72,15,2.112836829115709,2.1760230215552636,0.06318619243955448,0.3103448275862069
2.0,1.0,59,10,2.264315332888827,2.4641602418115585,0.19984490892273157,0.2543103448275862
2.0,1.25,40,1,2.167689086718166,2.309412233263626,0.1417231465454601,0.1724137931034483
2.0,1.4285714285714286,36,1,2.155029401722649,2.2777511317271855,0.12272173000453655,0.15517241379310345
2.0,1.6666666666666667,24,1,2.2483504724406465,2.3116561547149588,0.0633056822743126,0.10344827586206896
2.0,1.5,1,1,,,,0.004310344827586207
3.0,1.0,74,10,2.229551803356893,2.4338680797661776,0.1575302881662199,0.43023255813953487
3.0,2.0,71,17,2.1769973136354572,2.3616161767152697,0.22330457251086755,0.4127906976744186
3.0,1.5,14,2,2.25439206370572,2.367926616721927,0.11740781165044563,0.08139534883720931
3.0,1.3333333333333333,5,2,2.21099880676665,2.544632489634833,0.2729629069179282,0.029069767441860465
3.0,1.25,4,1,2.0998574286427694,2.7310971469493452,0.4463538853688659,0.023255813953488372
3.0,1.4285714285714286,4,1,2.063720454527081,2.2516235510909235,0.24101858484104738,0.023255813953488372
4.0,2.0,62,22,2.169474823458668,2.459434768858518,0.2796977685534677,0.49206349206349204
4.0,1.3333333333333333,32,3,2.2560188131310954,2.559903420266113,0.2724712782378244,0.25396825396825395
4.0,1.0,12,3,2.2286622300550474,2.611173056819524,0.2566197129323606,0.09523809523809523
4.0,1.5,12,1,2.2495016535821044,2.5013218786289646,0.2882328240410256,0.09523809523809523
4.0,1.4285714285714286,4,1,2.1112959156940168,2.3285820859884847,0.18250142937296523,0.031746031746031744
4.0,1.6666666666666667,4,1,2.219853338040192,2.608893907284215,0.27809071056859513,0.031746031746031744
5.0,2.0,25,8,2.1850929403945494,2.561061518585618,0.3004137050837028,0.43859649122807015
5.0,1.0,12,3,2.207920762879823,2.675671094957902,0.2737170610789955,0.21052631578947367
5.0,1.5,12,1,2.128865798410681,2.6486932223032427,0.3343072589890763,0.21052631578947367
5.0,1.3333333333333333,4,1,2.176114802542713,2.7430393307193306,0.3372343137898337,0.07017543859649122
5.0,1.6666666666666667,4,1,2.0700441920570554,2.445612592376592,0.3189498036071667,0.07017543859649122
6.0,2.0,83,22,2.156775899937626,2.4799611253862013,0.23556011322795817,0.8058252427184466
6.0,1.3333333333333333,12,3,2.066010276567509,2.5269097703695667,0.32889024327897054,0.11650485436893204
6.0,1.5,4,2,2.0734858406227654,2.5289740778386585,0.3235548736776761,0.038834951456310676
6.0,1.6666666666666667,4,1,2.1430522894980326,2.4501886850725816,0.21675618229519872,0.038834951456310676
7.0,2.0,62,12,2.1570283570584006,2.56896827343922,0.28891208930553325,1.0
8.0,2.0,22,7,2.284405258417796,2.5699135316540667,0.20770571071456467,1.0
