CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,13,7,1.1538461538461537,1.1538461538461537,s_avg > 1,1+:0.8462; 2+:0.1538
2.0,29,25,1.6206896551724137,0.8103448275862069,s_avg ≤ 1,1+:0.3793; 2+:0.6207
3.0,27,27,1.6296296296296298,0.54320987654321,s_avg ≤ 1,1+:0.3704; 2+:0.6296
4.0,27,25,1.8888888888888888,0.4722222222222222,s_avg ≤ 1,1+:0.1111; 2+:0.8889
5.0,11,11,1.7272727272727273,0.34545454545454546,s_avg ≤ 1,1+:0.2727; 2+:0.7273
6.0,22,22,2.0,0.3333333333333333,s_avg ≤ 1,2+:1.0000
7.0,12,12,2.0,0.2857142857142857,s_avg ≤ 1,2+:1.0000
8.0,7,7,2.0,0.25,s_avg ≤ 1,2+:1.0000
