CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
1.0,"Triangular non-coplanar, Angular",74,3,2.185232982267632,2.185232982267632,0.0,1.0,0.37755102040816324
1.0,"Single neighbor, Triangular non-coplanar, Angular",72,1,2.2565938059364483,2.2565938059364483,0.0,1.0,0.3673469387755102
1.0,"Single neighbor, Linear, See-saw, T-shaped, Angular",24,1,2.1861820445499687,2.1861820445499687,0.0,1.0,0.12244897959183673
1.0,"Square-face bicapped trigonal prism, Square-face capped trigonal prism",16,1,2.1613041590779005,2.1613041590779005,0.0,1.0,0.08163265306122448
1.0,"Single neighbor, Linear, Angular",4,1,2.3382232919330903,2.3382232919330903,0.0,1.0,0.02040816326530612
1.0,"See-saw, Square pyramid, Octahedron",2,2,,,,,0.01020408163265306
1.0,"Triangular non-coplanar, Octahedron",2,2,,,,,0.01020408163265306
1.0,Angular,1,1,,,,,0.00510204081632653
1.0,Triangular non-coplanar,1,1,,,,,0.00510204081632653
2.0,"Single neighbor, Linear, Angular",40,1,2.167689086718166,2.309412233263626,0.1417231465454601,1.0,0.1724137931034483
2.0,"See-saw, T-shaped",37,2,2.117645916448403,2.1799237409073196,0.06227782445891686,1.0,0.15948275862068967
2.0,"Single neighbor, Linear, See-saw, T-shaped, Angular",36,1,2.155029401722649,2.2777511317271855,0.12272173000453655,1.0,0.15517241379310345
2.0,"Single neighbor, Triangular non-coplanar, Angular",36,1,2.2802954090031475,2.496661406596536,0.21636599759338868,1.0,0.15517241379310345
2.0,"See-saw, Triangular non-coplanar, Linear",25,2,2.2483504724406465,2.3116561547149588,0.0633056822743126,1.0,0.10775862068965517
2.0,"Triangular non-coplanar, Angular",18,4,2.2283601616316053,2.3910326210453583,0.16267245941375302,1.0,0.07758620689655173
2.0,"Linear, Tetrahedron, T-shaped, Trigonal bipyramid, Trigonal prism",16,1,2.1301569896274724,2.2466725525887155,0.11651556296124296,1.0,0.06896551724137931
2.0,"See-saw, Linear",4,1,2.0973036620707184,2.097435707722568,0.00013204565184987693,1.0,0.017241379310344827
2.0,"Tetrahedron, See-saw, Linear",4,1,2.0822937251797358,2.082374634695422,8.090951568634486e-05,1.0,0.017241379310344827
