CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,1,1,2.0386657434750965,-0.0021347617243044,3.0
2.0,7,7,2.0793753459308144,-0.052997905104135,3.0
3.0,7,7,2.0793753459308144,-0.052997905104135,3.0
4.0,37,37,2.0461757292900695,-0.03809410815335752,3.0
