CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
2.0,7,7,2.0222577458575044,2.0292219653528965,0.00696421949539215,1.0
3.0,13,7,2.0445410205033316,2.067604966591152,0.021707248146060124,1.0
4.0,77,37,2.0142221956607287,2.035072403375981,0.017135869744723673,0.9047619047619048
