CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
4.0,480,480,5.989583333333333,1.4973958333333333,s_avg > 1,5+:0.0104; 6+:0.9896
5.0,89,89,5.764044943820225,1.152808988764045,s_avg > 1,3+:0.0562; 5+:0.0674; 6+:0.8764
6.0,432,432,5.131944444444445,0.8553240740740741,s_avg ≤ 1,2+:0.0162; 3+:0.1273; 4+:0.1250; 5+:0.1713; 6+:0.5602
