CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
4.0,46,39,2.0661829912363845,-0.041531721705581795,2.152173913043478
6.0,14,10,2.0384936251919643,0.12177165842710447,2.4285714285714284
8.0,2,1,1.94728381604729,0.2346671812976007,2.5
