CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
2.0,12,3,1.7119292504608437,1.71648674950231,0.004557499041466286,0.0
4.0,236,63,1.7443037573647076,1.7697175768687161,0.022446561728210374,0.5940265486725663
5.0,77,12,1.7605022833136112,1.8430871333878984,0.04585023921986688,0.22077922077922077
6.0,420,90,1.8782556954849146,1.9457251740830392,0.05547730536240052,0.8871359223300971
