material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Re_wyckoff,num_Re_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1218565,Sr4Co3ReO12,1.889349518740776,-0.0001743979999516,[6.0],7.0,7.0,7.0,Octahedron,1c,1,6.0,Re,0.0,True,7.0,6.0,1.8893746979970507,1.8893806066799999,1.889376667558034,2.7853798538317446e-06,5.908682949140598e-06,96.0,39.7994974842648,0.0,180.0,6.0,1.0,1,Octahedron
mp-1224026,K3ReMoO8,1.805029011069324,0.112471859536676,[4.0],7.0,7.0,7.0,Tetrahedron,1a,1,4.0,Re,0.0,True,3.0,4.0,1.736617211677664,1.7439725361142273,1.7421337029384776,0.003184947714414773,0.007355324436563393,21.449222894280336,5.715267335912935,15.733954730855885,27.164491385842965,0.0,0.0,1,Tetrahedron
mp-1225661,Dy5(ReO6)2,1.9188018839096688,0.5406812341159764,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Re,0.0,True,10.0,6.0,1.9713874376880642,2.1033107925271444,2.0189154155927382,0.059346665942056676,0.13192335483908013,105.1750478193232,31.550768010333915,78.8225884387598,167.28507066923112,6.0,1.0,1,Octahedron
mp-1225661,Dy5(ReO6)2,1.9188018839096688,0.5406812341159764,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Re,0.0,True,11.0,6.0,1.9713874376880676,2.1033107925271457,2.0189154155927387,0.059346665942056696,0.13192335483907813,47.60469643821644,21.258229464140523,26.367135925421437,104.28792148385511,6.0,1.0,2,Octahedron
mp-1225661,Dy5(ReO6)2,1.9188018839096688,0.5406812341159764,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Re,0.0,True,12.0,6.0,1.9713874376880673,2.103310792527145,2.0189154155927382,0.05934666594205672,0.13192335483907747,105.1750478193232,31.550768010333904,78.8225884387598,167.28507066923106,6.0,1.0,3,Octahedron
mp-1225661,Dy5(ReO6)2,1.9188018839096688,0.5406812341159764,[6.0],5.0,5.0,5.0,Octahedron,4f,1,6.0,Re,0.0,True,13.0,6.0,1.9713874376880642,2.1033107925271444,2.0189154155927382,0.05934666594205665,0.13192335483908013,47.60469643821644,21.258229464140523,26.367135925421454,104.28792148385511,6.0,1.0,4,Octahedron
mp-1227487,Ca2MgReO6,1.940382479614397,-0.0550354308904095,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Re,0.0,True,6.0,6.0,1.9366066437030913,1.9424994261548763,1.9403619724125571,0.002663876975763473,0.005892782451784928,107.99999988616352,36.00749521876607,88.95979152608425,180.0,6.0,1.0,1,Octahedron
mp-1227487,Ca2MgReO6,1.940382479614397,-0.0550354308904095,[6.0],6.0,6.0,6.0,Octahedron,2b,1,6.0,Re,0.0,True,7.0,6.0,1.9366066437030909,1.942499426154876,1.9403619724125571,0.0026638769757637046,0.00589278245178515,57.83649154488095,33.42617507511202,5.962312764714309,101.12276339491223,6.0,1.0,2,Octahedron
mp-1228167,Ba4ScReWO12,2.141605549995716,1.4688336143913376,[6.0],7.0,7.0,7.0,Octahedron,1a,1,6.0,Re,0.0,True,5.0,6.0,1.8411531580002043,1.9931435465623915,1.9171483155949476,0.07599508656125656,0.15199038856218716,106.83812614502736,33.922739620453136,87.41202052450852,174.4646376649263,3.0,0.5,1,Octahedron
mp-1228183,Ba4Re2NiO12,2.2119205239291,1.95322835227884,[6.0],7.0,7.0,7.0,Octahedron,1a,1,6.0,Re,0.0,True,4.0,6.0,1.8436582032027518,1.9755988389946737,1.909614627103175,0.06589887871122908,0.13194063579192195,59.250971259290935,29.843373013128726,18.172189818944403,102.2098667975368,3.0,0.5,1,Octahedron
mp-1228183,Ba4Re2NiO12,2.2119205239291,1.95322835227884,[6.0],7.0,7.0,7.0,Octahedron,1a,1,6.0,Re,0.0,True,5.0,6.0,1.8408258689039843,1.9880688194092182,1.9144443173999754,0.07360677073805362,0.14724295050523395,61.32799706266367,29.614959975582142,23.722778972509474,108.48074525754838,3.0,0.5,2,Octahedron
mp-1228593,Ba6Y(ReO6)3,2.1690203192245248,1.6630742224949528,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,14.0,6.0,1.8454188211085563,2.024597688160966,1.9135629789047943,0.07929420002208211,0.1791788670524097,106.22986778859398,33.009058513180705,85.01723437458071,173.14057016594995,2.0,0.3333333333333333,1,Octahedron
mp-1228593,Ba6Y(ReO6)3,2.1690203192245248,1.6630742224949528,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,15.0,6.0,1.8453612408929503,2.0285685833614147,1.9137401948654196,0.08037771857220273,0.18320734246846437,79.53543134480445,36.33505263377511,15.9896285053425,168.68594426940308,2.0,0.3333333333333333,2,Octahedron
mp-1228593,Ba6Y(ReO6)3,2.1690203192245248,1.6630742224949528,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,16.0,6.0,1.8453612408929494,2.0285685833614164,1.9137401948654198,0.08037771857220324,0.18320734246846704,79.53543134480446,36.335052633775106,15.989628505342523,168.68594426940308,2.0,0.3333333333333333,3,Octahedron
mp-1228593,Ba6Y(ReO6)3,2.1690203192245248,1.6630742224949528,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,17.0,6.0,1.845418821108556,2.0245976881609677,1.9135629789047945,0.07929420002208233,0.1791788670524117,106.22986778859398,33.0090585131807,85.01723437458074,173.1405701659499,2.0,0.3333333333333333,4,Octahedron
mp-1228593,Ba6Y(ReO6)3,2.1690203192245248,1.6630742224949528,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,18.0,6.0,1.845361240892949,2.028568583361414,1.9137401948654198,0.08037771857220237,0.18320734246846526,79.53543134480448,36.33505263377514,15.98962850534243,168.68594426940317,2.0,0.3333333333333333,5,Octahedron
mp-1228593,Ba6Y(ReO6)3,2.1690203192245248,1.6630742224949528,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,19.0,6.0,1.8453612408929496,2.0285685833614147,1.9137401948654198,0.08037771857220252,0.18320734246846504,79.53543134480451,36.335052633775156,15.98962850534243,168.68594426940322,2.0,0.3333333333333333,6,Octahedron
mp-1229259,Ba6Gd(ReO6)3,2.148343213583412,1.546521428368343,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,14.0,6.0,1.8446622852398156,2.0182122394884505,1.9107313260020684,0.07513414519025083,0.17354995424863495,79.4911848844641,36.26405816602496,15.917914273469853,168.32303785246407,2.0,0.3333333333333333,1,Octahedron
mp-1229259,Ba6Gd(ReO6)3,2.148343213583412,1.546521428368343,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,15.0,6.0,1.8446622852398167,2.0182122394884505,1.910731326002069,0.07513414519025036,0.17354995424863384,79.4911848844641,36.26405816602497,15.917914273469783,168.32303785246407,2.0,0.3333333333333333,2,Octahedron
mp-1229259,Ba6Gd(ReO6)3,2.148343213583412,1.546521428368343,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,16.0,6.0,1.8454543161579207,2.0132445719515895,1.910548817793509,0.07372045210351262,0.1677902557936688,106.20675788343179,32.978652615569274,85.15823479035978,173.1410244153306,2.0,0.3333333333333333,3,Octahedron
mp-1229259,Ba6Gd(ReO6)3,2.148343213583412,1.546521428368343,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,17.0,6.0,1.8446622852398151,2.0182193628091722,1.9107325132221888,0.07513584356033533,0.17355707756935712,79.49121394631415,36.26402960820389,15.917914273469783,168.32303785246398,2.0,0.3333333333333333,4,Octahedron
mp-1229259,Ba6Gd(ReO6)3,2.148343213583412,1.546521428368343,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,18.0,6.0,1.8446622852398145,2.018219362809172,1.910732513222188,0.07513584356033556,0.17355707756935734,79.49121394631416,36.264029608203884,15.917914273469805,168.323037852464,2.0,0.3333333333333333,5,Octahedron
mp-1229259,Ba6Gd(ReO6)3,2.148343213583412,1.546521428368343,[6.0],7.0,7.0,7.0,Octahedron,"4j, 2i",1,6.0,Re,0.0,True,19.0,6.0,1.84545431615792,2.0132445719515912,1.910548817793509,0.07372045210351351,0.16779025579367124,106.20675788343182,32.97865261556928,85.15823479035983,173.14102441533063,2.0,0.3333333333333333,6,Octahedron
mp-1272927,CrReO4,1.870928088778807,0.6174012072627105,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,4.0,6.0,1.925528879134453,2.0300449164472205,1.9835032799848253,0.0435347555173324,0.1045160373127676,101.38836925575637,36.30231205711561,33.00367507988672,173.16388978911124,6.0,1.0,1,Octahedron
mp-1272927,CrReO4,1.870928088778807,0.6174012072627105,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,5.0,6.0,1.9259166047311256,2.0346831530322023,1.983982689624104,0.04417780447229586,0.10876654830107668,46.41698568004354,25.622773905521107,17.18864793817614,91.81202412694184,6.0,1.0,2,Octahedron
mp-1272927,CrReO4,1.870928088778807,0.6174012072627105,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,6.0,6.0,1.926060205977445,2.0340710381968776,1.9838692587825362,0.044053170605991045,0.10801083221943264,101.48505576378837,36.09851354472187,33.4151076400692,172.6424788763937,6.0,1.0,3,Octahedron
mp-1272927,CrReO4,1.870928088778807,0.6174012072627105,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,7.0,6.0,1.9252659501897906,2.029373478078815,1.9834719265819831,0.04342799694037188,0.10410752788902422,48.254912842566654,23.91120147644036,16.05681674658906,89.91586911455495,6.0,1.0,4,Octahedron
mp-1276532,VReO4,1.913019789482624,0.3852781158679147,[6.0],5.0,5.0,5.0,Octahedron,2h,1,6.0,Re,0.0,True,2.0,6.0,1.9465081089518348,2.031813195168726,1.9841972424167171,0.03551443647274084,0.08530508621689137,48.67679743920463,20.117861990349535,15.609344633329606,87.55051040797441,6.0,1.0,1,Octahedron
mp-1276532,VReO4,1.913019789482624,0.3852781158679147,[6.0],5.0,5.0,5.0,Octahedron,2h,1,6.0,Re,0.0,True,3.0,6.0,1.9464919435455457,2.031806937507302,1.9841886494322036,0.035516466482645656,0.08531499396175635,60.546100913922274,20.87602373217057,34.8716246524856,92.98536290321451,6.0,1.0,2,Octahedron
mp-1276812,VReO4,1.8891508258626253,0.4867393294483566,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,4.0,6.0,1.9316981193591878,2.0346862448205254,1.9795162305030551,0.04228238814925012,0.10298812546133762,76.84847741415052,35.03038387233598,21.252297779451972,173.35906149002,6.0,1.0,1,Octahedron
mp-1276812,VReO4,1.8891508258626253,0.4867393294483566,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,5.0,6.0,1.9297085190563497,2.031663265372074,1.97847661205478,0.04133437539698477,0.10195474631572443,51.39266517165425,19.80686855987378,21.509425008729025,81.77003228896659,6.0,1.0,2,Octahedron
mp-1276812,VReO4,1.8891508258626253,0.4867393294483566,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,6.0,6.0,1.9300542743112472,2.0314666045075076,1.9785744789459443,0.041105004422929456,0.10141233019626039,106.1773556216996,32.85601414132621,81.27581040057075,173.85132902584226,6.0,1.0,3,Octahedron
mp-1276812,VReO4,1.8891508258626253,0.4867393294483566,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,7.0,6.0,1.9313708132086327,2.0350140245433623,1.9794895031025348,0.04254883781055417,0.10364321133472965,43.1359715792376,18.087043405939394,11.247492689866489,72.67348680804116,6.0,1.0,4,Octahedron
mp-1278503,CrReO4,1.8756063368799964,0.5710164750621154,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Re,0.0,True,2.0,6.0,1.9253777240664174,2.0223327344607713,1.980906447507304,0.040758023865095326,0.09695501039435395,33.59197960560818,12.040726511723129,13.280041895285946,58.13780513442413,6.0,1.0,1,Octahedron
mp-1278503,CrReO4,1.8756063368799964,0.5710164750621154,[6.0],5.0,5.0,5.0,Octahedron,1a,1,6.0,Re,0.0,True,3.0,6.0,1.926817368258711,2.0390692904899677,1.9819572486438928,0.04516108481658582,0.11225192223125657,62.48331097605615,28.398929367715823,17.279660847496483,111.09716548340367,6.0,1.0,2,Octahedron
mp-1279065,VReO4,1.866858353614229,0.6509402556755809,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,2.0,6.0,1.9232792879954423,2.0505317112828068,1.9867529574545448,0.05167213102186648,0.1272524232873644,59.49042512305623,29.657691816247205,1.9948231412733743,102.75549889430704,6.0,1.0,1,Octahedron
mp-1279065,VReO4,1.866858353614229,0.6509402556755809,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,3.0,6.0,1.9266627547229473,2.0503042072729927,1.9891433178960867,0.05025546065548015,0.12364145255004533,62.16541696286277,28.04440469453091,17.918011148440183,110.1106177438055,6.0,1.0,2,Octahedron
mp-1284292,VReO4,1.863895180732409,0.6706941000613662,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,4.0,6.0,1.9213420230427047,2.0620041979001513,1.9884731749781992,0.05265358930345141,0.1406621748574466,58.270708033663006,22.619832001990527,19.80599273781925,98.14630833013204,6.0,1.0,1,Octahedron
mp-1284292,VReO4,1.863895180732409,0.6706941000613662,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,5.0,6.0,1.9177652038484077,2.0635454314718444,1.9878809787662464,0.05453890741137782,0.1457802276234368,46.66239170292719,22.613355771213016,14.265432102592445,90.39955161153678,6.0,1.0,2,Octahedron
mp-1284292,VReO4,1.863895180732409,0.6706941000613662,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,6.0,6.0,1.9201163539008266,2.0614538818259622,1.9878256931744298,0.053327762784190096,0.14133752792513565,61.510642403627706,23.161329352205225,27.119435917532964,103.33525810673662,6.0,1.0,3,Octahedron
mp-1284292,VReO4,1.863895180732409,0.6706941000613662,[6.0],5.0,5.0,5.0,Octahedron,2b,1,6.0,Re,0.0,True,7.0,6.0,1.9176377399481082,2.061822541638705,1.9875841688537639,0.05447865335848562,0.14418480169059666,46.740509953002395,18.769458433993766,17.096284710020633,83.36317472013009,6.0,1.0,4,Octahedron
mp-1289654,CrReO4,1.876457481793964,0.5672677184769206,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,4.0,6.0,1.921804560777312,2.0386787789135314,1.9802006170774191,0.047467792181810416,0.11687421813621945,62.985209096009704,26.824555719904858,2.078311607563685,100.6878963883636,6.0,1.0,1,Octahedron
mp-1289654,CrReO4,1.876457481793964,0.5672677184769206,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,5.0,6.0,1.9218083296523194,2.038522459034018,1.9800868744387747,0.047430606521326156,0.11671412938169845,84.63681943951624,38.29484737680348,19.50632404965463,172.85012951268953,6.0,1.0,2,Octahedron
mp-1289654,CrReO4,1.876457481793964,0.5672677184769206,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,6.0,6.0,1.9287361619771939,2.0215703811451484,1.9816251711968669,0.038850156171906326,0.09283421916795453,86.61862232665838,38.126311214247785,1.3743557846990362,171.72612088359483,6.0,1.0,3,Octahedron
mp-1289654,CrReO4,1.876457481793964,0.5672677184769206,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,7.0,6.0,1.92854693908524,2.0215424106052198,1.981613065877977,0.03882283618979461,0.09299547151997967,88.5859656082595,38.826485520013975,1.3658280918872217,171.7438429272668,6.0,1.0,4,Octahedron
mp-1297017,VReO4,1.9254677250293315,0.3317739691604366,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,4.0,6.0,1.945714310762203,2.0214615404325347,1.9812879588766934,0.03046483200582096,0.07574722967033165,48.05819900680149,24.517384408360503,17.42288250524226,89.55390902988714,6.0,1.0,1,Octahedron
mp-1297017,VReO4,1.9254677250293315,0.3317739691604366,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,5.0,6.0,1.9629488903484358,2.035242144224187,1.9922512226892286,0.03088323468905517,0.07229325387575125,101.54419871187488,36.124381656829485,33.14252289877376,172.74975099732373,6.0,1.0,2,Octahedron
mp-1297017,VReO4,1.9254677250293315,0.3317739691604366,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,6.0,6.0,1.9627886821210172,2.0354506096854346,1.9922734797724235,0.030988012176013848,0.07266192756441736,52.6317797548696,24.561348921915094,16.44048940494909,89.52227659493629,6.0,1.0,3,Octahedron
mp-1297017,VReO4,1.9254677250293315,0.3317739691604366,[6.0],5.0,5.0,5.0,Octahedron,2e,1,6.0,Re,0.0,True,7.0,6.0,1.9459095708391247,2.021232152907167,1.9812661413291952,0.030337437732803757,0.0753225820680421,101.42999635189769,36.38150313833728,33.05015751578731,174.0572218706896,6.0,1.0,4,Octahedron
mp-1343817,CaFeReO6,2.0037779798369604,0.6787349085373303,[6.0],7.0,7.0,7.0,Octahedron,2a,1,6.0,Re,0.0,True,4.0,6.0,1.861324226961989,1.9581442378643483,1.8994388639498831,0.030491674860313647,0.09682001090235937,64.00245400502409,40.4696140090686,6.314164554233439,119.97839944378273,6.0,1.0,1,Octahedron
mp-1343817,CaFeReO6,2.0037779798369604,0.6787349085373303,[6.0],7.0,7.0,7.0,Octahedron,2a,1,6.0,Re,0.0,True,5.0,6.0,1.861324226961989,1.9581442378643483,1.8994388639498831,0.030491674860313612,0.09682001090235937,97.48695169945017,36.69384456231941,35.97437847352531,177.00779549625068,6.0,1.0,2,Octahedron
mp-13627,Y3ReO8,2.054511512863216,1.1081859179487303,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,12.0,6.0,1.8081526497444274,1.9629318839665009,1.8843837832953705,0.04792582199830731,0.15477923422207351,88.1341630788689,44.502668076724255,23.107949288145512,172.81312722460882,6.0,1.0,1,Octahedron
mp-13627,Y3ReO8,2.054511512863216,1.1081859179487303,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,13.0,6.0,1.8081526497444276,1.9629318839665002,1.8843837832953703,0.047925821998307,0.15477923422207263,88.90865229999508,38.17739734875498,21.194937449946753,172.81312722460876,6.0,1.0,2,Octahedron
mp-13627,Y3ReO8,2.054511512863216,1.1081859179487303,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,14.0,6.0,1.8081526497444262,1.9629318839665024,1.8843837832953705,0.04792582199830807,0.15477923422207618,88.1341630788689,44.50266807672424,23.107949288145512,172.81312722460876,6.0,1.0,3,Octahedron
mp-13627,Y3ReO8,2.054511512863216,1.1081859179487303,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,15.0,6.0,1.8081526497444282,1.962931883966501,1.8843837832953707,0.04792582199830703,0.15477923422207285,88.90865229999507,38.177397348754994,21.194937449946703,172.81312722460882,6.0,1.0,4,Octahedron
mp-1366463,Ca3Fe2(ReO6)2,1.9284219787030843,0.8442436714270729,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Re,0.0,True,5.0,6.0,1.8524613931692195,2.006970525912317,1.9289712837005213,0.05200235823270335,0.15450913274309763,51.985732180735376,25.365034133581286,12.947661468968565,84.8748067565509,6.0,1.0,1,Octahedron
mp-1366463,Ca3Fe2(ReO6)2,1.9284219787030843,0.8442436714270729,[6.0],6.0,6.0,6.0,Octahedron,1a,1,6.0,Re,0.0,True,6.0,6.0,1.8705646889495744,2.000318137086933,1.9293370974933375,0.04414470585416737,0.12975344813735856,58.8581139229876,25.125900085377683,18.337840645272856,98.09349139634395,6.0,1.0,2,Octahedron
mp-13758,Nd4Re2O11,1.9051595096954632,0.5892469800226274,[6.0],5.0,5.0,5.0,Octahedron,8g,1,6.0,Re,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-1410067,TaReO6,1.9248166871821744,0.2543020475915771,[6.0],7.0,7.0,7.0,Octahedron,2b,1,6.0,Re,0.0,True,2.0,6.0,1.8675769612669464,1.9248160521399662,1.8869858905357422,0.026753002716945393,0.057239090873019816,50.569516323097176,25.360013069978603,11.133948049300002,89.5746586013957,6.0,1.0,1,Octahedron
mp-1410067,TaReO6,1.9248166871821744,0.2543020475915771,[6.0],7.0,7.0,7.0,Octahedron,2b,1,6.0,Re,0.0,True,3.0,6.0,1.8675769612669464,1.9248160521399664,1.8869858905357422,0.026753002716945497,0.05723909087302004,61.3307026582907,28.78506641621179,17.61417428520064,108.39483642898446,6.0,1.0,2,Octahedron
mp-1445115,ReSbO6,1.900435592988272,0.1305329603741757,[6.0],7.0,7.0,7.0,Octahedron,2b,1,6.0,Re,0.0,True,0.0,6.0,1.8681365556247136,1.9004398325248266,1.8810182512432474,0.013975049266117454,0.03230327690011303,61.32205045019806,28.85283898423235,14.760020677307551,107.15113146003596,6.0,1.0,1,Octahedron
mp-1445115,ReSbO6,1.900435592988272,0.1305329603741757,[6.0],7.0,7.0,7.0,Octahedron,2b,1,6.0,Re,0.0,True,1.0,6.0,1.868136555624714,1.9004398325248266,1.8810182512432474,0.013975049266117404,0.03230327690011259,50.117006848988076,24.780473341449184,11.09662154971598,88.62477525422717,6.0,1.0,2,Octahedron
mp-15281,Sm3ReO7,1.9778069609225384,0.0322993181657313,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,6.0,6.0,1.98187729883237,1.9876710877590253,1.9838085618079218,0.002731218292534237,0.0057937889266552745,52.04405469637804,19.40418469685483,16.495192896367207,87.81716084250047,6.0,1.0,1,Octahedron
mp-15281,Sm3ReO7,1.9778069609225384,0.0322993181657313,[6.0],5.0,5.0,5.0,Octahedron,2a,1,6.0,Re,0.0,True,7.0,6.0,1.98187729883237,1.9876710877590258,1.9838085618079218,0.002731218292534342,0.0057937889266557185,55.133024320349044,24.061012225370487,22.006436011248176,87.81716084250047,6.0,1.0,2,Octahedron
mp-1541458,Mg(ReO4)2,1.7875015376737573,0.0905117255922245,[4.0],7.0,7.0,7.0,Tetrahedron,2d,1,4.0,Re,0.0,True,1.0,4.0,1.7247635101427843,1.7413367851785209,1.7370585465352772,0.007099397358810045,0.01657327503573658,90.01167165552916,19.471219534983362,70.53738502935433,109.48672123961059,3.0,0.75,1,Tetrahedron
mp-1541458,Mg(ReO4)2,1.7875015376737573,0.0905117255922245,[4.0],7.0,7.0,7.0,Tetrahedron,2d,1,4.0,Re,0.0,True,2.0,4.0,1.7246440586012006,1.7411815648752524,1.7370244473000478,0.007147871043587775,0.016537506274051816,90.01176673784629,19.471219743024907,70.53910976931984,109.4907190015626,3.0,0.75,2,Tetrahedron
mp-15910,Re2SbO6,1.9413385498965696,0.1506350258127802,[6.0],4.5,4.5,4.5,Octahedron,4f,1,6.0,Re,0.0,True,,,,,,,,,,,,,,0,Octahedron
mp-16163,Pr3ReO8,2.04818424090326,1.0229548430006423,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,12.0,6.0,1.8222835359699312,1.9514764802661166,1.8911414443738634,0.04133866020262047,0.12919294429618544,88.046598873328,44.40568453076072,21.624869283537432,173.77174786664852,5.0,0.8333333333333334,1,Octahedron
mp-16163,Pr3ReO8,2.04818424090326,1.0229548430006423,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,13.0,6.0,1.822283535969937,1.9514764802661166,1.8911414443738641,0.04133866020261835,0.12919294429617967,89.01473314046217,38.280029767290166,19.676343348790517,173.77174786664858,5.0,0.8333333333333334,2,Octahedron
mp-16163,Pr3ReO8,2.04818424090326,1.0229548430006423,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,14.0,6.0,1.8222835359699352,1.951476480266116,1.8911414443738643,0.04133866020261887,0.12919294429618078,88.046598873328,44.40568453076075,21.6248692835374,173.77174786664864,5.0,0.8333333333333334,3,Octahedron
mp-16163,Pr3ReO8,2.04818424090326,1.0229548430006423,[6.0],7.0,7.0,7.0,Octahedron,4e,1,6.0,Re,0.0,True,15.0,6.0,1.8222835359699325,1.951476480266117,1.891141444373864,0.04133866020261992,0.12919294429618455,89.01473314046218,38.280029767290166,19.676343348790553,173.77174786664858,5.0,0.8333333333333334,4,Octahedron
mp-17621,CsReO4,1.7763305477492106,0.0583264312988445,[4.0],7.0,7.0,7.0,Tetrahedron,4c,1,4.0,Re,0.0,True,4.0,4.0,1.7414592865578362,1.7474092446860512,1.7429666377679702,0.002564991566009048,0.005949958128214972,109.47111699670286,0.12508211583347756,109.29443717490557,109.56614061440622,0.0,0.0,1,Tetrahedron
mp-17621,CsReO4,1.7763305477492106,0.0583264312988445,[4.0],7.0,7.0,7.0,Tetrahedron,4c,1,4.0,Re,0.0,True,5.0,4.0,1.7414592865578353,1.7474092446860514,1.7429666377679705,0.0025649915660090204,0.005949958128216082,24.912317945221798,9.830463476645836,3.0612731081667035,30.543028994753485,0.0,0.0,2,Tetrahedron
mp-17621,CsReO4,1.7763305477492106,0.0583264312988445,[4.0],7.0,7.0,7.0,Tetrahedron,4c,1,4.0,Re,0.0,True,6.0,4.0,1.7414592865578362,1.7474092446860505,1.742966637767971,0.00256499156600822,0.0059499581282143055,109.47111699670286,0.12508211583348494,109.29443717490555,109.56614061440622,0.0,0.0,3,Tetrahedron
mp-17621,CsReO4,1.7763305477492106,0.0583264312988445,[4.0],7.0,7.0,7.0,Tetrahedron,4c,1,4.0,Re,0.0,True,7.0,4.0,1.741459286557838,1.7474092446860507,1.7429666377679713,0.002564991566008214,0.005949958128212751,24.912317945221805,9.830463476645837,3.0612731081667035,30.5430289947535,0.0,0.0,4,Tetrahedron
mp-24635,Re2Ni(H2O3)4,1.7634460552486275,0.017372731679878,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,0.0,4.0,1.743693706801197,1.765311818010761,1.75441629013684,0.009998827179831938,0.021618111209563917,91.06600547911428,23.847277167012948,45.35621250529934,110.12211680012929,4.0,1.0,1,Tetrahedron
mp-24635,Re2Ni(H2O3)4,1.7634460552486275,0.017372731679878,[4.0],7.0,7.0,7.0,Tetrahedron,2i,1,4.0,Re,0.0,True,1.0,4.0,1.7436937068011973,1.7653118180107608,1.7544162901368403,0.009998827179831868,0.021618111209563473,91.06600547911428,23.847277167012948,45.35621250529935,110.12211680012929,4.0,1.0,2,Tetrahedron
mp-27360,ReBiO4,1.8978443996459504,0.1973595128239366,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Re,0.0,True,0.0,6.0,1.8654276135663952,2.034647720319384,1.943445356152225,0.06971005100679699,0.1692201067529886,36.40154079960742,20.145163569396328,0.0,79.15860833825339,4.0,0.6666666666666666,1,Octahedron
mp-27360,ReBiO4,1.8978443996459504,0.1973595128239366,[6.0],5.0,5.0,5.0,Octahedron,2c,1,6.0,Re,0.0,True,1.0,6.0,1.8654276135663947,2.0346477203193833,1.9434453561522247,0.06971005100679692,0.1692201067529886,34.32560202796393,18.131498331767602,0.0,79.15860833825339,4.0,0.6666666666666666,2,Octahedron
