material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Ga_wyckoff,num_Ga_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1211518,La2BeGa2O7,1.7834752627933117,0.2475388143180767,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,9.0,4.0,1.8331384984454853,1.870033508174978,1.8581204066613712,0.014589504618828016,0.03689500972949267,74.67711983028626,29.84530908568884,20.69306193207297,110.18140264208374,4.0,1.0,4,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,12.0,4.0,1.8560572293660527,1.8577303865859893,1.8568787442206476,0.0006203110022988336,0.0016731572199366607,109.47601028241469,2.7742697240663805,106.1019996556338,114.43705582945854,4.0,1.0,1,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,13.0,4.0,1.8560572293660509,1.8577303865859918,1.8568787442206474,0.0006203110022995144,0.0016731572199408795,109.47601028241468,2.7742697240663836,106.10199965563375,114.43705582945853,4.0,1.0,2,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,14.0,4.0,1.856057229366051,1.8577303865859887,1.856878744220647,0.0006203110022986707,0.0016731572199375488,90.81913128397734,27.266117462578826,36.482045269624635,110.46172171655176,4.0,1.0,3,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,15.0,4.0,1.8560572293660516,1.8577303865859907,1.8568787442206471,0.0006203110022994114,0.0016731572199391032,90.81913128397734,27.266117462578805,36.4820452696247,110.46172171655175,4.0,1.0,4,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,16.0,4.0,1.8436727060532767,1.8592712662972317,1.8521868898791611,0.006018850452033832,0.015598560243955006,90.2030081415473,25.325625574123855,37.67890178995822,111.97049663052925,4.0,1.0,5,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,17.0,4.0,1.8436727060532763,1.859271266297233,1.852186889879161,0.006018850452034185,0.015598560243956783,90.20300814154729,25.325625574123855,37.6789017899582,111.97049663052917,4.0,1.0,6,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,18.0,4.0,1.843672706053276,1.859271266297234,1.8521868898791614,0.0060188504520346485,0.015598560243957893,90.2030081415473,25.325625574123865,37.678901789958196,111.97049663052917,4.0,1.0,7,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,19.0,4.0,1.8436727060532767,1.8592712662972326,1.8521868898791614,0.0060188504520338635,0.015598560243955895,90.2030081415473,25.32562557412386,37.6789017899582,111.97049663052923,4.0,1.0,8,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,20.0,4.0,1.8490689471113273,1.8595736354868364,1.854781057428611,0.0038028715188144573,0.010504688375509108,109.46802160353921,1.5710665400393893,106.5799450385211,111.68351913363765,4.0,1.0,9,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,21.0,4.0,1.8490689471113264,1.8595736354868388,1.8547810574286112,0.003802871518815184,0.010504688375512439,109.46802160353923,1.5710665400393702,106.57994503852115,111.68351913363757,4.0,1.0,10,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,22.0,4.0,1.8490689471113282,1.8595736354868384,1.8547810574286119,0.003802871518814473,0.010504688375510218,109.46802160353921,1.5710665400393757,106.57994503852115,111.68351913363762,4.0,1.0,11,Tetrahedron
mp-1211711,KNa2Ga3(SiO4)3,1.870879100800376,-0.0564662941360935,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,23.0,4.0,1.8490689471113273,1.859573635486837,1.8547810574286112,0.0038028715188144356,0.010504688375509774,109.46802160353921,1.5710665400393924,106.57994503852112,111.68351913363765,4.0,1.0,12,Tetrahedron
mp-1211796,Pr10Ti9GaO34,2.025697779027896,-0.022563358610171,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Ga,0.0,True,38.0,6.0,1.9689373712391034,2.052718916917503,2.0099353109060805,0.034226970868849696,0.08378154567839946,107.99999991950544,36.01853539347253,88.42452967697858,180.0,6.0,1.0,1,Octahedron
mp-1211796,Pr10Ti9GaO34,2.025697779027896,-0.022563358610171,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Ga,0.0,True,39.0,6.0,1.9689373712391045,2.052718916917504,2.0099353109060805,0.034226970868849745,0.08378154567839968,48.396300293743394,29.099373901748184,3.969605933530158,91.98774991807467,6.0,1.0,2,Octahedron
mp-1212081,InGaSnO5,1.810148398314329,0.2654491113916367,[4.0],3.0,3.0,3.0,Tetrahedron,"2m, 2n",1,4.0,Ga,0.0,True,4.0,4.0,1.8697498645489266,1.906865734317525,1.89126563684717,0.016151180929555208,0.037115869768598486,89.83899542384027,40.179171606253405,0.0,108.17047654618592,4.0,1.0,1,Tetrahedron
mp-1212081,InGaSnO5,1.810148398314329,0.2654491113916367,[4.0],3.0,3.0,3.0,Tetrahedron,"2m, 2n",1,4.0,Ga,0.0,True,5.0,4.0,1.8697498645489263,1.906865734317524,1.8912656368471696,0.016151180929554785,0.0371158697685976,89.83899542384025,40.1791716062534,0.0,108.17047654618594,4.0,1.0,2,Tetrahedron
mp-1212081,InGaSnO5,1.810148398314329,0.2654491113916367,[4.0],3.0,3.0,3.0,Tetrahedron,"2m, 2n",1,4.0,Ga,0.0,True,6.0,4.0,1.8734537620437364,1.8991349635242134,1.8810473617059962,0.010617193435898762,0.025681201480477034,89.44278328842148,40.26116335277742,8.537736462515939e-07,117.14464675381784,4.0,1.0,3,Tetrahedron
mp-1212081,InGaSnO5,1.810148398314329,0.2654491113916367,[4.0],3.0,3.0,3.0,Tetrahedron,"2m, 2n",1,4.0,Ga,0.0,True,7.0,4.0,1.8734537620437357,1.8991349635242134,1.881047361705996,0.010617193435898984,0.0256812014804777,89.44278314612586,40.26116366889633,0.0,117.14464675381778,4.0,1.0,4,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,12.0,4.0,1.8502764559416813,1.865403262912162,1.8590135999582666,0.006403407325595405,0.015126806970480633,109.453760567641,1.4615470758479956,106.97314558842237,111.34826768301322,4.0,1.0,1,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,13.0,4.0,1.8502764559416798,1.8654032629121604,1.8590135999582666,0.00640340732559631,0.015126806970480633,109.45376056764098,1.461547075847948,106.9731455884224,111.34826768301305,4.0,1.0,2,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,14.0,4.0,1.8502764559416798,1.8654032629121613,1.8590135999582669,0.006403407325596247,0.015126806970481521,109.45376056764098,1.4615470758479419,106.9731455884224,111.348267683013,4.0,1.0,3,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,15.0,4.0,1.8502764559416804,1.8654032629121589,1.8590135999582662,0.0064034073255951765,0.015126806970478412,109.45376056764098,1.4615470758479745,106.97314558842235,111.34826768301312,4.0,1.0,4,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,16.0,4.0,1.8564525331274921,1.8650939594053322,1.8595989816648277,0.003360508008428067,0.008641426277840036,109.45809221068536,3.9109702641957123,102.51929932525834,115.79107465154327,4.0,1.0,5,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,17.0,4.0,1.8564525331274908,1.8650939594053315,1.8595989816648273,0.003360508008427612,0.008641426277840702,109.45809221068534,3.9109702641957216,102.51929932525833,115.79107465154328,4.0,1.0,6,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,18.0,4.0,1.8564525331274915,1.8650939594053317,1.8595989816648275,0.0033605080084275433,0.008641426277840258,88.94529653975975,25.92724481524404,39.83049158100965,110.7238913216416,4.0,1.0,7,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,19.0,4.0,1.8564525331274921,1.8650939594053322,1.8595989816648273,0.003360508008428117,0.008641426277840036,88.94529653975972,25.92724481524404,39.83049158100966,110.72389132164162,4.0,1.0,8,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,20.0,4.0,1.8469463147826373,1.8592432136074124,1.8539616480747028,0.004471466316639443,0.012296898824775138,89.33105264345477,26.236717293990708,33.80483651861647,112.54782063294473,4.0,1.0,9,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,21.0,4.0,1.8469463147826386,1.8592432136074115,1.8539616480747028,0.004471466316638658,0.012296898824772917,89.33105264345473,26.236717293990694,33.80483651861646,112.54782063294468,4.0,1.0,10,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,22.0,4.0,1.8469463147826384,1.8592432136074106,1.8539616480747023,0.004471466316638421,0.012296898824772251,89.33105264345473,26.236717293990708,33.80483651861645,112.54782063294468,4.0,1.0,11,Tetrahedron
mp-1212281,NaGaGeO4,1.83770139640394,0.0687027121176917,[4.0],3.0,3.0,3.0,Tetrahedron,4e,1,4.0,Ga,0.0,True,23.0,4.0,1.846946314782637,1.8592432136074124,1.8539616480747023,0.004471466316639467,0.01229689882477536,89.33105264345477,26.236717293990708,33.80483651861647,112.54782063294473,4.0,1.0,12,Tetrahedron
mp-1212345,Nd10Ti9GaO34,2.0290775490722703,-0.0294722485386176,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Ga,0.0,True,38.0,6.0,1.9642688958283108,2.0538195007958975,2.0084875146455388,0.03656735705178387,0.08955060496758671,107.99999991950544,36.031406449823734,88.03664845752698,180.0,6.0,1.0,1,Octahedron
mp-1212345,Nd10Ti9GaO34,2.0290775490722703,-0.0294722485386176,[6.0],3.0,3.0,3.0,Octahedron,2b,1,6.0,Ga,0.0,True,39.0,6.0,1.964268895828312,2.053819500795897,2.008487514645539,0.036567357051783704,0.08955060496758493,48.33738051797278,28.99092161980007,3.9810378607833274,91.4465548897604,6.0,1.0,2,Octahedron
mp-1212633,LaGaGe2O7,1.989163400252488,-0.076286261786414,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,4.0,5.0,1.878170618675339,2.035202689638443,1.9500624397800663,0.0633416429641924,0.15703207096310412,107.06972493042231,26.216017558780802,83.96709796225706,169.91333856896253,5.0,1.0,1,Trigonal bipyramid
mp-1212633,LaGaGe2O7,1.989163400252488,-0.076286261786414,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,5.0,5.0,1.8781706186753393,2.035202689638443,1.9500624397800663,0.06334164296419208,0.1570320709631039,107.06972493042231,26.216017558780813,83.96709796225706,169.91333856896262,5.0,1.0,2,Trigonal bipyramid
mp-1212633,LaGaGe2O7,1.989163400252488,-0.076286261786414,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,6.0,5.0,1.87817061867534,2.035202689638443,1.9500624397800663,0.06334164296419181,0.15703207096310323,91.04566001996565,29.23364246512085,22.244153005782408,132.5043924285642,5.0,1.0,3,Trigonal bipyramid
mp-1212633,LaGaGe2O7,1.989163400252488,-0.076286261786414,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,7.0,5.0,1.8781706186753393,2.0352026896384423,1.9500624397800663,0.06334164296419204,0.157032070963103,91.04566001996565,29.233642465120845,22.244153005782408,132.50439242856422,5.0,1.0,4,Trigonal bipyramid
mp-1212668,GaAg(SO4)2,1.6738880880966651,0.4562055450383379,[6.0],3.0,3.0,3.0,Octahedron,1a,1,6.0,Ga,0.0,True,0.0,6.0,1.9647198487408597,2.0033637339694277,1.9904824388932383,0.01821690219767646,0.03864388522856799,38.36411766770481,15.896856947263801,18.899603031413726,68.36711358208373,6.0,1.0,1,Octahedron
mp-1213088,ErGaO3,1.6353492475685345,0.6398562189946702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True,6.0,5.0,1.8875982498214112,2.0176881046586446,1.9635314256252587,0.056496146386477784,0.13008985483723334,107.93940161887149,27.53785567031922,86.12611098356166,179.67137573834816,5.0,1.0,1,Trigonal bipyramid
mp-1213088,ErGaO3,1.6353492475685345,0.6398562189946702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True,7.0,5.0,1.887603109282147,2.017651774676605,1.9635332449950806,0.05649735079905105,0.13004866539445792,59.24324930736712,31.73089108100632,11.403981870609687,105.43458992344385,5.0,1.0,2,Trigonal bipyramid
mp-1213088,ErGaO3,1.6353492475685345,0.6398562189946702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True,8.0,5.0,1.8876044058527495,2.0176909850888776,1.963531892997516,0.05649680998808341,0.1300865792361281,107.93945084685383,27.537966700197725,86.12600436526284,179.67178574000536,5.0,1.0,3,Trigonal bipyramid
mp-1213088,ErGaO3,1.6353492475685345,0.6398562189946702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True,9.0,5.0,1.8876104509647316,2.0176483908931564,1.9635342377300737,0.056494822493368756,0.13003793992842483,84.2245341609307,40.09057065709179,19.549123808276377,179.67466564530767,5.0,1.0,4,Trigonal bipyramid
mp-1213088,ErGaO3,1.6353492475685345,0.6398562189946702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True,10.0,5.0,1.8875961960782002,2.017650166257957,1.9635334561002846,0.05649650501701651,0.13005397017975673,36.70582516666764,17.911252535630858,11.403827298484531,64.29285364043113,5.0,1.0,5,Trigonal bipyramid
mp-1213088,ErGaO3,1.6353492475685345,0.6398562189946702,[5.0],3.0,3.0,3.0,Trigonal bipyramid,6c,1,5.0,Ga,0.0,True,11.0,5.0,1.8876038318208759,2.0176480647893564,1.9635334976240806,0.05649541698238516,0.13004423296848056,59.24332330091088,31.730989825877074,11.403913362319683,105.43480900159997,5.0,1.0,6,Trigonal bipyramid
mp-1213126,DyGaGe2O7,1.9973915819862555,-0.1092884263052891,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,4.0,5.0,1.8780255282599956,2.0260892900146623,1.941372502228414,0.05587169781996319,0.14806376175466673,106.86611255358166,25.983168636784505,80.08944878409814,166.72688533311793,5.0,1.0,1,Trigonal bipyramid
mp-1213126,DyGaGe2O7,1.9973915819862555,-0.1092884263052891,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,5.0,5.0,1.8780255282599922,2.026089290014662,1.9413725022284136,0.055871697819963366,0.14806376175466962,106.86611255358169,25.983168636784523,80.08944878409818,166.72688533311796,5.0,1.0,2,Trigonal bipyramid
mp-1213126,DyGaGe2O7,1.9973915819862555,-0.1092884263052891,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,6.0,5.0,1.8780255282599954,2.0260892900146623,1.941372502228414,0.055871697819963005,0.14806376175466696,91.30558282459148,29.185191837506117,23.740145805563902,133.51239994564804,5.0,1.0,3,Trigonal bipyramid
mp-1213126,DyGaGe2O7,1.9973915819862555,-0.1092884263052891,[5.0],3.0,3.0,3.0,Trigonal bipyramid,4e,1,5.0,Ga,0.0,True,7.0,5.0,1.8780255282599956,2.0260892900146623,1.941372502228414,0.05587169781996303,0.14806376175466673,91.30558282459147,29.185191837506125,23.740145805563902,133.51239994564807,5.0,1.0,4,Trigonal bipyramid
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,24.0,4.0,1.8565249192774629,1.864766233218378,1.859832137170489,0.003345102959624581,0.008241313940915207,109.45800528718468,3.428639877764816,105.03908557152992,114.45806079528475,4.0,1.0,1,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,25.0,4.0,1.8565248581209635,1.8647665232036803,1.85983213275849,0.003345189389863682,0.008241665082716843,109.45800554061925,3.4286361908331062,105.03909703420383,114.45805679574069,4.0,1.0,2,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,26.0,4.0,1.8565249192774615,1.8647662332183794,1.859832137170489,0.0033451029596256432,0.008241313940917872,90.4152848779646,23.050899281514685,47.927118428508265,112.26500597299051,4.0,1.0,3,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,27.0,4.0,1.856524856957404,1.8647661901774109,1.8598321005538927,0.0033450436360827696,0.008241333220006863,109.45800550162944,3.428635578375542,105.03909549071217,114.45806714543606,4.0,1.0,4,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,28.0,4.0,1.8565248581209621,1.8647665232036765,1.8598321327584895,0.003345189389862202,0.0082416650827144,90.41528327726475,23.0508997147839,47.927113133424974,112.26501087738298,4.0,1.0,5,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,29.0,4.0,1.8565248569574035,1.864766190177408,1.8598321005538923,0.0033450436360816125,0.008241333220004421,90.41528255857475,23.050898385850275,47.927114655711684,112.2649981629408,4.0,1.0,6,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,30.0,4.0,1.8548376362156942,1.8641730936487668,1.8593186909832682,0.0033409957168722866,0.009335457433072625,109.45875232407879,5.075303226212821,102.14413804974822,117.04520481620408,4.0,1.0,7,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,31.0,4.0,1.8548377733426833,1.8641730938599215,1.8593187249548007,0.0033409499223228407,0.009335320517238177,109.45875226177934,5.075302949665716,102.14413799131563,117.04520481543365,4.0,1.0,8,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,32.0,4.0,1.8548376362156926,1.8641730936487655,1.8593186909832677,0.0033409957168723135,0.009335457433072847,89.35330974912928,22.634957260666745,50.50071061970496,113.85972624551377,4.0,1.0,9,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,33.0,4.0,1.8548375905102739,1.8641730948602264,1.85931867963028,0.0033410115652848875,0.009335504349952561,109.45875222762243,5.075302752891373,102.14413806922786,117.04520484919924,4.0,1.0,10,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,34.0,4.0,1.8548377733426826,1.8641730938599226,1.859318724954801,0.003340949922323463,0.009335320517239953,89.35330991973409,22.634957338052185,50.50071062086598,113.85972346797041,4.0,1.0,11,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,35.0,4.0,1.8548375905102736,1.8641730948602258,1.8593186796302803,0.0033410115652847015,0.009335504349952117,89.3533097958176,22.634957249320067,50.500710639497655,113.85972196108717,4.0,1.0,12,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,36.0,4.0,1.8117162070761952,1.8636885673396277,1.848664244452022,0.021463762664857763,0.05197236026343255,109.36847570436355,4.234783863864519,104.30029246876988,117.84441701272456,4.0,1.0,13,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,37.0,4.0,1.8117162070435928,1.863688567534001,1.848664278772907,0.021463784148822457,0.0519723604904081,87.30158041202621,23.560469855416184,40.669681835864615,108.06112160926108,4.0,1.0,14,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,38.0,4.0,1.8117162070761963,1.8636885673396284,1.8486642444520225,0.021463762664857514,0.051972360263432105,109.36847570436352,4.234783863864542,104.30029246876988,117.84441701272462,4.0,1.0,15,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,39.0,4.0,1.811716207046645,1.863688568840442,1.8486642367922168,0.021463758012618246,0.05197236179379705,88.64493747872376,29.627223024737756,24.31050286726432,108.06112158162016,4.0,1.0,16,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,40.0,4.0,1.811716207043593,1.8636885675340025,1.8486642787729082,0.021463784148822947,0.05197236049040943,87.30158041202628,23.56046985541618,40.66968183586469,108.06112160926112,4.0,1.0,17,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,41.0,4.0,1.8117162070466455,1.8636885688404423,1.8486642367922161,0.021463758012617715,0.05197236179379683,88.64493747872375,29.62722302473775,24.310502867264333,108.06112158162013,4.0,1.0,18,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,42.0,4.0,1.8497270539492647,1.867945883152477,1.8598731694541657,0.007988119128780063,0.01821882920321216,91.80153443312527,28.025939001020078,37.802315939219376,113.62184227226527,4.0,1.0,19,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,43.0,4.0,1.8497270555630456,1.867945882862047,1.8598731694739856,0.007988118810994775,0.018218827299001372,109.43094260547959,2.5115052322998412,107.40668866706133,113.62184223547385,4.0,1.0,20,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,44.0,4.0,1.849727053949264,1.8679458831524771,1.8598731694541657,0.007988119128779983,0.01821882920321305,76.52398602075988,27.449575225134254,37.802315939219376,112.35602160381171,4.0,1.0,21,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,45.0,4.0,1.8497270539181954,1.8679458842380874,1.859873169480191,0.00798811952193215,0.01821883031989202,90.6805347601716,21.215197230973423,55.940311494239126,113.62184222719962,4.0,1.0,22,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,46.0,4.0,1.849727055563049,1.8679458828620483,1.8598731694739865,0.007988118810993315,0.018218827298999374,90.28799639906299,23.25273717424981,55.89583473507523,112.23132060098068,4.0,1.0,23,Tetrahedron
mp-1213396,KGaGeO4,1.7999947742557785,0.1976196267879799,[4.0],3.0,3.0,3.0,Tetrahedron,6c,1,4.0,Ga,0.0,True,47.0,4.0,1.8497270539181982,1.8679458842380845,1.859873169480192,0.007988119521930286,0.018218830319886248,75.51514172976646,19.543843141804665,55.89583475291538,107.40668873207557,4.0,1.0,24,Tetrahedron
mp-1214038,Ca3NbGa3(SiO7)2,1.840007036658512,0.0933262056367683,[4.0],3.0,3.0,3.0,Tetrahedron,3f,1,4.0,Ga,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-1214167,Ca2PrGaCu2O7,1.5751815880283364,1.06568857392397,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True,6.0,4.0,1.8303854997215396,1.9357311930285463,1.8810161683724171,0.050703871443670785,0.10534569330700672,109.38562729940251,3.9872969688338276,106.08181892635433,117.76436502488843,4.0,1.0,1,Tetrahedron
mp-1214167,Ca2PrGaCu2O7,1.5751815880283364,1.06568857392397,[4.0],3.0,3.0,3.0,Tetrahedron,2b,1,4.0,Ga,0.0,True,7.0,4.0,1.830394553110594,1.935728831125554,1.8810162746664953,0.05070430112989043,0.10533427801495998,90.39034288377525,20.479474504256938,61.71831611562464,117.76441134791315,4.0,1.0,2,Tetrahedron
mp-1214542,Ba6Y2Ga4O15,1.8244323018538344,0.1625197543230374,[4.0],3.0,3.0,3.0,Tetrahedron,4g,1,4.0,Ga,0.0,True,16.0,4.0,1.8758558905049194,1.8940424713415338,1.883508458912345,0.006920937791096497,0.018186580836614397,109.12968783637717,9.708365708016405,102.79386181109084,130.66352652670247,4.0,1.0,1,Tetrahedron
