CN,formal_charge,count,fraction_within_cn,weighted_charge_contribution
0.0,3,2,1.0,3.0
1.0,3,1,1.0,3.0
2.0,3,2,1.0,3.0
3.0,3,4,1.0,3.0
4.0,3,263,1.0,3.0
5.0,3,49,1.0,3.0
6.0,3,314,1.0,3.0
