material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-676333,Ga11NO15,4,"[3, 4, 5, 6]",1.7919383059303406,0.3268387167791262,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1178206,Ga3NO3,3,"[2, 3, 4]",1.8327963824578866,0.1797669237517732,Tetrahedron,3.0,3.0,3.0
mp-1224718,La6TaGa11O28,3,"[4, 5, 6]",1.7741846729399644,0.3511085984308158,"Tetrahedron, Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1224948,Ga4B2O9,3,"[4, 5, 6]",1.7816585439590125,0.2798827853414759,"Tetrahedron, Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1224969,La6NbGa11O28,3,"[4, 5, 6]",1.7495941076367707,0.4322580932335474,"Tetrahedron, Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1225032,Ga4B2O9,3,"[4, 5, 6]",1.6912649768164225,0.5131575446865726,"Tetrahedron, Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-754781,Ga3NO3,3,"[3, 4, 6]",1.7993642705175936,0.3312089110833951,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-778064,Ga3NO3,3,"[2, 3, 4]",1.8266862432032334,0.20080185208902432,Tetrahedron,3.0,3.0,3.0
mp-850536,BaGa12O19,3,"[4, 5, 6]",1.805117842746003,0.3555418915871622,"Tetrahedron, Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-863423,SrGa12O19,3,"[4, 5, 6]",1.7962372378389257,0.3561849422369278,"Tetrahedron, Octahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1195913,Ga4Bi2O9,2,"[4, 6]",1.7946605303175756,0.291420586205921,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1196063,Ga2Se2O7,2,"[4, 6]",1.7425427064832295,0.3643941850771669,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1208125,Tm3Ga5O12,2,"[4, 6]",1.7531393095495609,0.3710271072324512,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1210032,Pr3Ga5O12,2,"[4, 6]",1.7734882322471328,0.3791836608372065,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1217722,TbGd2Ga5O12,2,"[4, 6]",1.765970602919094,0.3725413808385814,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1217806,Tb2GdGa5O12,2,"[4, 6]",1.7606509451057062,0.37954303374858,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1218603,Sr3Ti(GaO2)10,2,"[4, 6]",1.7646562714103138,0.348279404124751,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1218679,SrCr9Ga3O19,2,"[4, 5]",1.6401786955712123,0.8657701171275278,"Tetrahedron, Trigonal bipyramid",3.0,3.0,3.0
mp-1218783,Sr3Ga3B4HO14,2,"[4, 5]",1.768591271134225,0.3498065293459346,"Tetrahedron, Square pyramid",3.0,3.0,3.0
mp-1218805,Sr2LaGa11O20,2,"[4, 6]",1.7644287505704142,0.353161511896507,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1220307,Nd3Ga5SiO14,2,"[4, 6]",1.7789600771550824,0.3250490463089302,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1223148,La3Ga5SiO14,2,"[4, 6]",1.7815432987429158,0.3196951245213671,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1223199,La6NbGa11O28,2,"[4, 6]",1.783704909618805,0.3146774952308707,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1223200,La6TaGa11O28,2,"[4, 6]",1.7852977386049464,0.3146671636120053,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-12236,Er3Ga5O12,2,"[4, 6]",1.7427988351072483,0.3573072136866742,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1227181,CaLaGa3S6O,2,"[0, 1]",1.787294107051418,0.4221188195815342,Tetrahedron,3.0,3.0,3.0
mp-1228210,Ca4Ga3FeO10,2,"[4, 6]",1.757763416583704,0.3935223606255332,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1228569,Ba6La2Ga4O15,2,"[4, 6]",1.7005647426560335,0.5831741191877915,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1228575,Ba2Ga11BiO20,2,"[4, 6]",1.7974415278421272,0.2728532237454723,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-1229333,Ba20Ga5Ru7O44,2,"[4, 6]",1.7487018308813551,0.3976944975466758,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-14134,Lu3Ga5O12,2,"[4, 6]",1.7512390356696117,0.3754181700229348,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-15239,Nd3Ga5O12,2,"[4, 6]",1.7726110418971597,0.3763960377360281,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-15575,Ho3Ga5O12,2,"[4, 6]",1.7578006333031049,0.3745427084117791,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-15576,Dy3Ga5O12,2,"[4, 6]",1.7464605650402354,0.357106872893745,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-16433,Ca2Ga2O5,2,"[4, 6]",1.7882037479328283,0.3808596010419677,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-23519,Ga4Bi2O9,2,"[4, 6]",1.7997102920922934,0.2837423783734574,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-28146,LiGa5O8,2,"[4, 6]",1.7836733140502985,0.3082513807545538,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-2921,Gd3Ga5O12,2,"[4, 6]",1.7643158679143895,0.378900198248497,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-29455,Ga4GeO8,2,"[4, 6]",1.7451114726634855,0.3513847533837586,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-30187,Ga2Te4O11,2,"[4, 5]",1.86340939286096,0.0790205480815735,Trigonal bipyramid,3.0,3.0,3.0
mp-35236,Ga2NiO4,2,"[4, 6]",1.7947906132436866,0.2840363097903642,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-35712,Mg(GaO2)2,2,"[4, 6]",1.81617914999074,0.3025959638871528,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-38951,Mg(GaO2)2,2,"[4, 6]",1.793198400445594,0.2925239933164201,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-40373,In14Ga3Pt2O8F15,2,"[0, 4]",1.8546432461553988,0.0466686586107103,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-504827,Ga10GePb3O20,2,"[4, 6]",1.7488054239054671,0.3446695673987063,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-530121,Mg(GaO2)2,2,"[4, 6]",1.8183796767778613,0.3001127077013007,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-530303,Mg(GaO2)2,2,"[4, 6]",1.817162058505588,0.3027667595200424,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-531175,Cd(GaO2)2,2,"[4, 6]",1.8174793470636708,0.3477315231429332,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-531238,Cd(GaO2)2,2,"[4, 6]",1.811807621384164,0.3472964791687035,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-531523,LiGa5O8,2,"[4, 6]",1.7884331894987788,0.2823744602913492,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-532446,Ga2NiO4,2,"[4, 6]",1.8115489110557488,0.2998354871002592,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-5444,Y3Ga5O12,2,"[4, 6]",1.7467412418539332,0.357517326696656,"Tetrahedron, Octahedron",3.0,3.0,3.0
mp-553991,Ti(GaO2)4,2,"[4, 6]",1.7522074967349996,0.3336225152444538,"Tetrahedron, Octahedron",3.0,3.0,3.0
