CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,4,1,1.9226946193725545,1.9226946193725545,0.0,1.0
2.0,3,2,1.9329215216329336,1.9526458542881797,0.01972433265524609,1.0
3.0,13,4,1.9079833751123805,1.9772987393492665,0.08963517712663262,1.0
4.0,1425,260,1.8470447994087162,1.8700785354824792,0.01991797935244558,0.9783393501805054
5.0,150,49,1.8854102045171004,1.961416449368362,0.0777638665315082,0.9485714285714286
6.0,1790,313,1.9328712224571267,2.012859427008648,0.06733511294094889,0.9993471367282223
