CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
3.0,1,1,1.8068669950041767,0.081292038473718,4.0
5.0,1,1,2.3955509743347583,1.031295741575362,4.0
6.0,7,7,1.9923691391582428,-0.04137044983408899,4.0
