CN,formal_charge,count,fraction_within_cn,weighted_charge_contribution
0.0,0,2,1.0,0.0
3.0,2,1,0.0029585798816568047,0.005917159763313609
3.0,4,329,0.9733727810650887,3.893491124260355
3.0,5,8,0.023668639053254437,0.11834319526627218
4.0,4,1,0.005291005291005291,0.021164021164021163
4.0,5,8,0.042328042328042326,0.21164021164021163
4.0,6,180,0.9523809523809523,5.7142857142857135
5.0,6,1,1.0,6.0
6.0,6,1,1.0,6.0
