CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
1.0,1,1,1.4018169587275586,0.5425235477921655,3.0
2.0,5,5,1.383170813093755,0.2512542459137205,3.0
3.0,986,986,1.3874616519414833,0.2912506022812215,3.0
4.0,508,508,1.3993674318929863,0.2774313178749583,3.0
