CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,34,34,1.838147654505711,0.35532634236630933,2.3406862745098036
1.0,58,35,1.810267205139272,0.4091695885022149,2.429597701149425
2.0,36,32,1.8441885629911094,0.28744656794844003,2.509259259259259
3.0,8,8,1.8896324591803844,0.2865897019361992,2.34375
4.0,255,240,1.8485121922561178,0.3079586832146297,2.8198562091503265
5.0,668,553,1.7098195108616332,0.4893167220601748,2.3909780439121757
6.0,3119,2320,1.8490436814592859,0.3146059443543346,3.0338944106016887
7.0,10,10,1.9054436246360222,0.3503369636160224,2.0
8.0,34,34,1.7977499795898095,0.41066949176404094,2.2912745098039218
