CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
1.0,2.333333333333333,170,23,1.9913896944853047,1.9913896944853047,0.0,0.723404255319149
1.0,2.5,28,5,2.0199248819534232,2.0199248819534232,0.0,0.11914893617021277
1.0,2.25,24,3,2.0079692976008343,2.0079692976008343,0.0,0.10212765957446808
1.0,3.0,8,2,1.9363462640922022,1.9363462640922022,0.0,0.03404255319148936
1.0,3.5,4,1,1.8680395052381384,1.8680395052381384,0.0,0.01702127659574468
1.0,2.75,1,1,1.8823054990545434,1.8823054990545434,0.0,0.00425531914893617
2.0,2.5,47,10,1.9694374830064436,1.9725964863417496,0.0031590033353060378,0.5
2.0,2.333333333333333,20,9,1.9687075414675916,1.9728182797338782,0.004110738266286709,0.2127659574468085
2.0,3.0,14,7,2.0151767900567985,2.0163775235907964,0.0012007335339977673,0.14893617021276595
2.0,2.0,8,2,2.056899112027492,2.0584577218717115,0.0015586098442191554,0.0851063829787234
2.0,2.25,3,3,1.9287652773034027,1.9287652773034036,7.401486830834377e-16,0.031914893617021274
2.0,2.75,2,1,1.9210764493168606,1.9260948292859554,0.005018379969094766,0.02127659574468085
3.0,2.0,15,5,1.9928128733779258,2.020333523049089,0.02646851467985653,0.6818181818181818
3.0,3.0,5,2,1.9410353151615642,2.0281287051860053,0.06313242505500574,0.22727272727272727
3.0,2.75,2,1,1.9602203200441308,1.971231513291508,0.008787174786714518,0.09090909090909091
4.0,2.5,325,18,1.975162300748886,1.9948688579592184,0.0174016496751014,0.30952380952380953
4.0,2.0,305,92,2.053577580199105,2.0848288455214163,0.027443783207855926,0.2904761904761905
4.0,3.0,182,67,1.9427123097492143,1.9811157082443638,0.039044018755822404,0.17333333333333334
4.0,2.333333333333333,63,12,2.008517428846549,2.035208321858428,0.022865034409614685,0.06
4.0,5.0,52,9,1.7118435302068273,1.7178838106714605,0.005241951910182962,0.049523809523809526
4.0,3.5,29,4,1.8932246521344924,1.9325547666011686,0.04231362752963634,0.02761904761904762
4.0,6.0,18,5,1.646191798312164,1.6519599768813857,0.004794380270940455,0.017142857142857144
4.0,3.07,12,1,1.8923290729514513,1.9000296540743256,0.0077005811228919195,0.011428571428571429
4.0,3.333333333333333,12,11,2.012818536426664,2.0204344010503013,0.005876127601336744,0.011428571428571429
4.0,5.25,8,2,1.6795216989085646,1.6976603400818013,0.012129246628454653,0.007619047619047619
4.0,6.5,8,1,1.6321662970492636,1.6422981050131686,0.006040533257101757,0.007619047619047619
4.0,7.0,7,3,1.614637758691195,1.6193843291689904,0.0036394899298124077,0.006666666666666667
4.0,3.4,6,1,2.1150210701685923,2.1150210964596927,2.6291099872979928e-08,0.005714285714285714
4.0,4.0,6,2,1.7785076713980148,1.7918552495988551,0.0088134933706719,0.005714285714285714
4.0,3.14,5,5,,,,0.004761904761904762
4.0,3.25,3,1,1.9427497151701238,1.96518763165402,0.02099142205064743,0.002857142857142857
4.0,3.6,2,1,1.8818796300416398,1.9016488229382422,0.014295844777634629,0.0019047619047619048
4.0,3.67,2,1,1.8665700752723495,1.8925878420808915,0.017604756117509987,0.0019047619047619048
4.0,4.5,2,1,1.6854885844162175,1.7213197472119335,0.020687131485494892,0.0019047619047619048
4.0,2.6666666666666665,1,1,,,,0.0009523809523809524
4.0,2.75,1,1,1.976755192778461,1.9775953272319584,0.0008401344534969546,0.0009523809523809524
4.0,3.29,1,1,,,,0.0009523809523809524
5.0,2.5,787,124,2.0439490956644533,2.126916388540696,0.06591757928459266,0.45649651972157773
5.0,2.0,526,290,2.0865879233639704,2.168777617994635,0.08311496528299739,0.3051044083526682
