CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,235,35,1.9920452831164357,1.9920452831164357,0.0,1.0
2.0,94,32,1.9812109491299332,1.9840833303028378,0.002872381172904593,1.0
3.0,22,8,1.9791981064012742,2.016982358500714,0.03203316276557217,1.0
4.0,1050,240,1.961724696061053,1.98736818686872,0.023540058554295584,0.92472306143001
5.0,1724,553,2.0274452175704862,2.107952461855678,0.07144938433932509,0.9938692098092643
6.0,17672,2316,1.9689333839120313,2.0500365487715926,0.07895201278941963,0.9990707024730694
7.0,43,10,2.124034553131538,2.343028249084685,0.1898844739994359,1.0
8.0,91,33,2.2157219819174787,2.4073347714962248,0.14181310400933958,1.0
