material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-1176457,Mn3OF5,4,"[0, 1, 2]",1.7483084508517923,0.5678324915256145,Octahedron,2.5,2.0,3.0
mp-1176910,Li7Mn4(P2O7)4,4,"[5, 6]",1.970738432021248,0.2274574062036635,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-1176957,Li7Mn4(P2O7)4,4,"[5, 6]",2.010751039935766,0.1891023992409273,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-1177074,Li7Mn4(P2O7)4,4,"[5, 6]",1.9675696237709608,0.2326235776227175,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-1177173,Li5Mn4(P2O7)4,4,"[5, 6]",1.834701140969584,0.3874748875474715,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-1177664,Li3Mn2(P2O7)2,4,"[5, 6]",1.926604618005199,0.2766834815476072,Octahedron,2.5,2.0,3.0
mp-1201493,Rb11Mn8O16,4,[4],1.8870073076412388,0.198977751448535,"Tetrahedron, See-saw",2.5,2.0,3.0
mp-23512,Mn8Cl3O10,4,"[0, 4, 6, 8]",1.768727542901977,0.3700854256885797,"Cube, Octahedron, Square plane",2.5,2.0,3.0
mp-25773,Mn8Cl3O10,4,"[0, 4, 6, 8]",1.7443246820215077,0.3727489096517882,"Cube, Octahedron, Square plane",2.5,2.0,3.0
mp-557740,Mn13Si2SbO24,4,"[5, 6, 8]",1.7722512896077258,0.4276374126105261,no_data,2.5,2.0,3.0
mp-704227,Mn9(PO4)8,4,"[4, 5, 6]",1.7824480342470974,0.4688251948258536,"Trigonal bipyramid, Octahedron, Square plane",2.5,2.0,3.0
mp-752839,Mn3OF5,4,"[0, 1, 2]",2.032402754003214,-0.1425803866093611,Octahedron,2.25,2.0,3.0
mp-754872,Mn6O5F7,4,"[1, 2, 3, 4]",1.9131697265599543,0.0902734246073086,Octahedron,2.75,2.0,3.0
mp-761218,Mn6OF11,4,"[0, 1, 2]",2.066650361905047,-0.1671483480539125,Octahedron,2.25,2.0,3.0
mp-766388,LiMn2(PO4)2,4,"[5, 6]",1.8034737634021736,0.4264323903233964,"Square pyramid, Octahedron",2.5,2.0,3.0
mp-766808,Li4Mn8O13F3,4,"[4, 5, 6]",1.7449050044719674,0.4584700973428625,Octahedron,3.25,3.0,4.0
mp-776963,Mn6OF11,4,"[0, 1, 2]",1.8236096143751528,0.3972491074597096,Octahedron,2.5,2.0,3.0
mp-779095,Mn3OF5,4,"[0, 1, 2]",2.034971505229252,-0.1425677159269555,Octahedron,2.25,2.0,3.0
mp-849631,Mn6OF11,4,"[0, 1, 2]",1.8389085875726168,0.3624959116013023,Octahedron,2.5,2.0,3.0
mp-849644,Li3Mn2(P2O7)2,4,"[5, 6]",1.980346156248305,0.1862327867324196,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-849650,Li3Mn2(P2O7)2,4,"[5, 6]",1.9605283479504023,0.2244500930671762,no_data,2.5,2.0,3.0
mp-849655,Li3Mn2(P2O7)2,4,"[5, 6]",1.981061144573785,0.2076603689865483,Octahedron,2.5,2.0,3.0
mp-849726,Li5Mn4(P2O7)4,4,"[5, 6]",1.9226700389892208,0.2489461199489759,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-849996,Li3Mn2(P2O7)2,4,"[5, 6]",1.9890754435483209,0.1899598248381706,"Trigonal bipyramid, Octahedron",2.5,2.0,3.0
mp-1012742,NaMn3P3O13,3,"[5, 6]",1.8773074057670314,0.2232087345610716,"Square pyramid, Octahedron",3.3333333333333335,3.0,4.0
mp-1013917,LiMn3P3O13,3,"[5, 6]",1.9001800486284992,0.1647472111976379,"Square pyramid, Octahedron",3.3333333333333335,3.0,4.0
mp-1094147,Na4Mn9O18,3,"[5, 6]",1.7795588093751669,0.4321924503452399,"Square pyramid, Octahedron",3.3333333333333335,3.0,4.0
mp-1105126,SrMn7O12,3,"[4, 6]",1.8822330497705628,0.2555915647055481,"Octahedron, Square plane",3.3333333333333335,3.0,4.0
mp-1105355,CaMn7O12,3,"[4, 6]",1.891213539224842,0.2194052458975331,"Octahedron, Square plane",3.3333333333333335,3.0,4.0
mp-1105390,Mn7PbO12,3,"[4, 6]",1.8951690551619125,0.2321351112406721,"Octahedron, Square plane",3.3333333333333335,3.0,4.0
mp-1172916,LiMnPO4,3,"[3, 4, 6]",1.919751637574568,0.3225533933646036,"Pentagonal pyramid, Square pyramid, Octahedron, See-saw",2.0,2.0,2.0
mp-1176907,Li7Mn4(P2O7)4,3,"[5, 6]",1.9349849412168088,0.2659706704749692,Octahedron,2.333333333333333,2.0,3.0
mp-1176940,Li7Mn4(P2O7)4,3,"[5, 6]",2.002943340731389,0.18618670657898692,Octahedron,2.333333333333333,2.0,3.0
mp-1177028,Li7Mn4(P2O7)4,3,"[5, 6]",2.027034705302026,0.1615699471144077,Octahedron,2.333333333333333,2.0,3.0
mp-1177043,Li7Mn4(P2O7)4,3,"[5, 6]",1.928324208606197,0.2304347906293609,Octahedron,2.333333333333333,2.0,3.0
mp-1177127,Li7Mn4(P2O7)4,3,"[5, 6]",2.0447933266775395,0.1457159809223483,no_data,2.333333333333333,2.0,3.0
mp-1177128,Li5Mn4(P2O7)4,3,"[5, 6]",1.8738664214579408,0.3221412046151007,"Trigonal bipyramid, Octahedron",2.6666666666666665,2.0,3.0
mp-1177149,Li5Mn4(P2O7)4,3,"[5, 6]",1.843361121269392,0.37181372859712275,"Trigonal bipyramid, Octahedron",2.6666666666666665,2.0,3.0
mp-1177157,Li5Mn4(P2O7)4,3,"[5, 6]",1.840926182099123,0.36940588561630233,"Trigonal bipyramid, Octahedron",2.6666666666666665,2.0,3.0
mp-1177178,Li9Mn21O40,3,"[4, 6]",1.9299912783444306,0.1976273053587432,"Tetrahedron, Octahedron",3.3333333333333335,3.0,4.0
mp-1177392,Li5Mn4(P2O7)4,3,"[5, 6]",1.8421336409360487,0.3754150971931769,"Trigonal bipyramid, Octahedron",2.6666666666666665,2.0,3.0
mp-1177416,Li5Mn4(P2O7)4,3,"[5, 6]",1.8935382945817167,0.2916606131031256,"Trigonal bipyramid, Octahedron",2.6666666666666665,2.0,3.0
mp-1177698,Li3Mn2(P2O7)2,3,"[5, 6]",1.8402388534309644,0.37264665800556757,no_data,2.333333333333333,2.0,3.0
mp-1196057,BaMn2Si2O7,3,"[4, 5, 6]",1.479249600828594,0.782291590749581,"Trigonal bipyramid, Tetrahedron, Octahedron",2.0,2.0,2.0
mp-1203032,Mn7(AsO4)6,3,"[5, 6]",1.9370100724782704,0.22266970398612088,"Trigonal bipyramid, Octahedron",2.333333333333333,2.0,3.0
mp-1208718,Sr4Mn3BO10,3,"[4, 5, 6]",1.7267114601165179,0.5354742069632461,"Square pyramid, Octahedron, Square plane",3.0,3.0,3.0
mp-1210977,LiMn2TeO6,3,"[5, 6]",1.81064175695012,0.38757596039112113,"Octahedron, Trigonal prism",2.333333333333333,2.0,3.0
mp-1222112,Mn5Cr4O12,3,"[4, 6]",2.0817890301339026,-0.0088437613258313,"Tetrahedron, Octahedron",2.333333333333333,2.0,3.0
mp-1222248,Mn5Cr4O12,3,"[4, 6]",2.057244843440245,0.015279650242515102,"Tetrahedron, Octahedron",2.333333333333333,2.0,3.0
mp-1228733,Ba6Mn4Si12Cl3O34,3,"[5, 6]",1.697941105268195,0.5796568476961452,"Square pyramid, Octahedron",2.6666666666666665,2.0,3.0
mp-1229284,Eu8Mn3Nb5O28,3,"[4, 6]",1.5141007392995511,0.6661008963728564,"Tetrahedron, Octahedron",2.333333333333333,2.0,3.0
mp-1273133,Mn7PbO12,3,"[4, 6]",1.8741162013654635,0.2460558536433587,"Octahedron, Square plane",3.3333333333333335,3.0,4.0
mp-1275118,Ba2YMn3O7,3,"[4, 5]",2.089506592984948,-0.0580389397783107,"Square pyramid, Square plane",2.333333333333333,2.0,3.0
