material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-23544,Bi4Br2O5,7,"[3, 4, 5, 6, 7]",1.870280643583836,0.7214411502529962,"Pentagonal pyramid, End-trigonal-face capped trigonal prism, Square pyramid, Square non-coplanar, Triangular non-coplanar, Pentagonal plane",3.0,3.0,3.0
mp-560085,Bi24Cl10O31,7,"[3, 4, 5, 6, 8, 9]",1.935180851855953,0.6093328721718099,"Pentagonal pyramid, Square-face capped square prism, Square pyramid, Cube, Square non-coplanar, Triangular non-coplanar",3.0,3.0,3.0
mp-1212549,NaV4Bi13O30,6,"[3, 4, 5, 6, 7, 8]",2.0466965275897104,0.5528826239817677,"Pentagonal pyramid, Trigonal prism, Pentagonal bipyramid, Square pyramid, Octahedron, Cube, See-saw",3.0,3.0,3.0
mp-642320,Bi32P10Pb3O76,6,"[3, 4, 5, 6, 7, 8]",2.0561377062955044,0.5551566116527894,no_data,3.0,3.0,3.0
mp-651836,Bi4Cl2O5,6,"[4, 5, 6, 7]",2.0488071918614628,0.5268237663956722,"Pentagonal pyramid, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square non-coplanar, Trigonal bipyramid, Tricapped triangular prism (three square-face caps)",3.0,3.0,3.0
mp-758626,Bi17(WO11)3,6,"[4, 5, 6, 7, 8]",2.193525787396975,0.34021851864346103,no_data,2.8333333333333335,2.0,3.0
mp-761704,Bi4O5F2,6,"[3, 4, 5, 7]",1.9940506536240867,0.580036260507566,"Pentagonal pyramid, Trigonal prism, Square-face capped trigonal prism, Cube, See-saw",3.0,3.0,3.0
mp-1195168,Bi26Mo10O69,5,"[4, 5, 6, 7, 8]",2.099936902557095,0.4764358587801623,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw",3.0,3.0,3.0
mp-1201539,ZnBi4(PO6)2,5,"[4, 5, 6, 7, 8]",2.104838368671702,0.4612096133138498,"Pentagonal pyramid, Trigonal prism, Face-capped octahedron, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Dodecahedron with triangular faces - p2345 plane normalized, Tricapped triangular prism (two square-face caps and one triangular-face cap), Square antip",3.0,3.0,3.0
mp-31289,Bi5NO10,5,"[3, 4, 5, 6, 7]",2.165214399235265,0.4562009186719555,"See-saw, Square-face capped trigonal prism, Pentagonal pyramid, Square antiprism",3.0,3.0,3.0
mp-540977,Bi5IO7,5,"[4, 5, 6, 8]",2.1089667210198746,0.3625680800862051,"See-saw, Cube, Pentagonal pyramid, Square pyramid",3.0,3.0,3.0
mp-554249,Bi6Cl3O7F,5,"[3, 4, 7]",2.0036844593986776,0.5631490957562543,"Pentagonal pyramid, Square non-coplanar, Trigonal bipyramid, Square-face capped trigonal prism",3.0,3.0,3.0
mp-705013,CrBi8O15,5,"[4, 5, 6, 7, 8]",2.073017824226855,0.5084952154550724,"Pentagonal pyramid, Face-capped octahedron, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw",3.0,3.0,3.0
mp-1190898,Bi7O5F11,4,"[2, 3, 4]",2.076652831330886,0.3180848034409179,"Cube, Square-face bicapped trigonal prism, Dodecahedron with triangular faces - p2345 plane normalized",3.0,3.0,3.0
mp-1196273,Bi4BPO10,4,"[5, 6, 7, 8]",1.9814549136530133,0.6150307976307241,"Pentagonal pyramid, Trigonal prism, Square antiprism",3.0,3.0,3.0
mp-1197231,ReBi9O17,4,"[4, 5, 6, 7]",2.1444568441923955,0.4543297832367358,"See-saw, Pentagonal bipyramid, Square pyramid",3.0,3.0,3.0
mp-1197960,Bi2S2O9,4,"[5, 6, 7, 8]",2.08075633667858,0.4853672357718894,"Hexagonal bipyramid, Pentagonal bipyramid, Dodecahedron with triangular faces - p2345 plane normalized, Octahedron",3.0,3.0,3.0
mp-1202955,MnBiO3,4,"[4, 6, 7, 8]",2.1587722269315206,0.440596390757843,"Bicapped octahedron (cap faces with one atom in common), Square-face bicapped trigonal prism, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1208910,V5Bi17Pb5O43,4,"[3, 5, 6, 7]",2.10702342187354,0.4744205583871754,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Triangular non-coplanar, See-saw",3.0,3.0,3.0
mp-1214265,Bi12Br5O16,4,"[4, 7, 8]",2.0012508936427915,0.5349016893874249,"Cube, Face-capped octahedron, Square non-coplanar",3.08,3.08,3.08
mp-1214947,Bi17As5Pb5O43,4,"[4, 5, 6, 7]",2.0821251570149366,0.5150909436369749,no_data,3.0,3.0,3.0
mp-1215003,BaBi12Mo5O34,4,"[4, 6, 7, 8]",2.0244955896076227,0.5806826915257173,"Pentagonal pyramid, Trigonal prism, Square-face capped trigonal prism, End-trigonal-face capped trigonal prism, Square pyramid, Octahedron",3.0,3.0,3.0
mp-1217521,V2Bi4O11,4,"[5, 6, 7, 8]",2.245597099139766,0.2682384773224111,"Pentagonal pyramid, Face-capped octahedron, Trigonal prism, Square-face bicapped trigonal prism, Square-face capped trigonal prism, Square pyramid, Tricapped triangular prism (three square-face caps), Square antiprism",3.0,3.0,3.0
mp-1222044,MnBi12W2(ClO8)3,4,"[3, 4, 7, 9]",2.150620043173024,0.389986593928901,"Triangular cupola, Square non-coplanar",3.0,3.0,3.0
mp-1227641,Bi10Te2Br4O17,4,"[4, 8, 10]",2.1525770188287305,0.2997273392376488,"Cube, Bicapped square prism (opposite faces), Square non-coplanar",3.0,3.0,3.0
mp-1275839,CoBi6(SO8)2,4,"[4, 5, 6, 7]",2.2408581123142475,0.2977110206588869,no_data,3.0,3.0,3.0
mp-557475,BaBi12Mo4WO34,4,"[4, 6, 7, 8]",2.0136204599058707,0.5914636643712614,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-642974,SrCrBi12(Mo2O17)2,4,"[5, 6, 7, 8]",2.227249302994242,0.3280318933995107,"Pentagonal pyramid, Pentagonal bipyramid, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-642975,CrBi12Mo4PbO34,4,"[4, 6, 7, 8]",2.018737098490881,0.5798052548293195,no_data,3.0,3.0,3.0
mp-647265,V2Bi7O15,4,"[4, 5, 7, 8]",2.003802530911583,0.6120431481969302,"Pentagonal bipyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube, See-saw",3.0,3.0,3.0
mp-680322,Bi17P5Pb5O43,4,"[3, 5, 6, 7]",2.022292520592772,0.6029662788250127,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, End-trigonal-face capped trigonal prism, Octahedron, See-saw",3.0,3.0,3.0
mp-685468,Cr2Bi28O47,4,"[5, 6, 7, 8]",2.102483372888269,0.4862492913360897,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-686183,Zn(Bi25O38)2,4,"[3, 4, 5, 6]",2.139240808817493,0.448096207455756,"See-saw, Square pyramid, Triangular non-coplanar",3.0,3.0,3.0
mp-691119,Bi14MoO24,4,"[5, 6, 7, 8]",2.057400026283177,0.5117728320825868,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-698567,Cr(Bi7O12)2,4,"[5, 6, 7, 8]",2.025575071335762,0.545824719448858,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-705713,Bi14WO24,4,"[5, 6, 7, 8]",2.026695133217096,0.5517315971751353,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-757274,Bi17W3O34,4,"[5, 6, 7, 8]",2.1232872673458147,0.4371122536781572,"Face-capped octahedron, Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-759798,Bi7(O2F3)3,4,"[2, 3, 4]",2.037978709561195,0.5007544616753055,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3.0,3.0,3.0
mp-759894,Bi7(O2F3)3,4,"[0, 2, 4, 6]",1.9551443695711128,0.701013735813737,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3.0,3.0,3.0
mp-759924,Bi14SO24,4,"[5, 6, 7, 8]",1.910281511096434,0.7229611224290965,"Trigonal prism, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-759985,Bi3O2F5,4,"[0, 1, 4]",2.0296477294468795,0.6029464196659167,"Trigonal prism, Pentagonal bipyramid, Square antiprism, Dodecahedron with triangular faces",3.0,3.0,3.0
mp-760230,Bi5O4F7,4,"[2, 3, 4]",2.1335096917085337,0.3689917333250319,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3.0,3.0,3.0
mp-760370,Bi6O5F8,4,"[2, 3, 4]",2.062364721636341,0.4734682097927155,"Cube, Square-face bicapped trigonal prism, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1101681,Nd2(BiO2)7,3,"[4, 5, 7]",2.217968913922958,0.2367633498150519,"Face-capped octahedron, Tetrahedron, Square pyramid, Trigonal bipyramid",3.2900000000000005,3.29,3.29
mp-1173237,Sr3Ta7Si(BiO4)9,3,"[6, 7, 8]",2.147378733322544,0.4030546621149476,"Square-face capped trigonal prism, Pentagonal pyramid, Square antiprism",3.0,3.0,3.0
mp-1194678,Bi2TeIClO8,3,"[6, 7]",2.361835114600454,0.11972575255905989,"Face-capped octahedron, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1196099,K3Bi7(SO6)4,3,"[4, 6, 8]",2.046165016899375,0.565317662662066,"Pentagonal pyramid, Trigonal prism, Square-face bicapped trigonal prism, Square pyramid, Octahedron, Cube, Square non-coplanar",3.0,3.0,3.0
mp-1196419,Ta3Bi7O18,3,"[6, 7, 8]",2.0441907913492736,0.5276436448294731,"Pentagonal pyramid, Cube, Trigonal prism, Pentagonal bipyramid",3.0,3.0,3.0
mp-1197854,Bi14Mo5O36,3,"[6, 7, 8]",2.072060262539492,0.4802618605248579,"Cube, Square pyramid, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1199340,MgBi4(PO6)2,3,"[5, 6, 7]",1.940879090288848,0.7332791909185072,"Pentagonal pyramid, Square pyramid, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1201096,CaCrBi12(Mo2O17)2,3,"[4, 7, 8]",2.062392948121002,0.5171377950870675,"Pentagonal pyramid, Square-face capped trigonal prism, Square pyramid, Octahedron, Cube",3.0,3.0,3.0
mp-1202541,Bi8(MoO7)3,3,"[5, 7, 8]",2.0964379930499737,0.4574089355425584,"Cube, Square pyramid, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1208225,TiBi6(PO8)2,3,"[4, 7, 8]",2.216461859476704,0.345952260494024,"Square antiprism, Cube, Square-face capped trigonal prism",3.0,3.0,3.0
mp-1217203,TiBi8W(ClO8)2,3,"[3, 4, 5]",2.2171746890496222,0.1987219726675631,"Triangular cupola, Square non-coplanar",3.0,3.0,3.0
mp-1218398,SrBi3Cl3O4,3,[4],2.1286091474603044,0.326185232102448,"Square non-coplanar, Square-face bicapped trigonal prism",3.0,3.0,3.0
