CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,121,33,2.255575054957136,2.255575054957136,0.0,1.0
2.0,243,34,2.191527020503055,2.21599721355492,0.024470193051865465,1.0
3.0,146,36,2.121676851764444,2.1720341276422843,0.045039717748317463,1.0
4.0,28,16,2.0298283270702244,2.071923227999083,0.03468425765333003,0.7142857142857143
5.0,20,7,1.9486051256743626,2.0266126203703054,0.04948031059436629,0.9
6.0,2271,356,2.000842827304613,2.0777156793722917,0.05624851577581866,0.9960369881109643
7.0,120,15,2.0441189869223764,2.1593278681264474,0.09492751049538324,1.0
8.0,21,7,2.0959825673875345,2.2440111372380427,0.16295974925089846,1.0
