CN,dominant_geometry,dominant_count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,dominant_fraction
1.0,"Trigonal prism, Octahedron",121,33,2.255575054957136,2.255575054957136,0.0,1.0,1.0
2.0,"Trigonal prism, Octahedron",242,33,2.19207436646124,2.2164333678486203,0.02435900138738047,1.0,0.9958847736625515
3.0,"Trigonal prism, Octahedron",137,33,2.12603551498343,2.1720979996885297,0.040294849400334766,1.0,0.9383561643835616
4.0,Tetrahedron,10,3,1.9405833011995306,1.961095501958671,0.019988986650252106,0.2,0.35714285714285715
5.0,Square pyramid,18,6,1.9483332335469359,2.023915965068725,0.03989423487569401,0.8888888888888888,0.9
6.0,Octahedron,2122,331,1.9999594407220278,2.077776759785364,0.05641017444946446,0.9957587181903864,0.9343901365037428
7.0,"Square-face capped trigonal prism, Octahedron",46,7,2.04056285993227,2.167109301460629,0.12587622362858122,1.0,0.38333333333333336
8.0,"Cube, Square-face capped trigonal prism, Octahedron",6,1,2.0636956673095237,2.3025297008033183,0.30036799888706983,1.0,0.2857142857142857
