material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-775785,Hf2N2O,5,"[0, 1, 2, 3, 4]",1.975484899357022,0.3305775125891612,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779863,Hf2N2O,5,"[0, 1, 2, 3, 4]",1.854399065228145,0.502587963214568,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779980,Hf2N2O,5,"[0, 1, 2, 3, 4]",1.8842234070533734,0.45793039233428934,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780230,Hf2N2O,5,"[0, 1, 2, 3, 4]",1.8412978045179815,0.5279227663710027,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780231,Hf2N2O,5,"[0, 1, 2, 3, 4]",1.9898643476557492,0.3039146396165596,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780234,Hf2N2O,5,"[0, 1, 2, 3, 4]",1.8338821579861744,0.5341395883984812,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-775783,Hf2N2O,4,"[1, 2, 3, 4]",1.8971026780609463,0.4336190571829018,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-776212,Hf2N2O,4,"[0, 1, 2, 3]",1.8851594412490664,0.4570681234185995,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-776259,Hf2N2O,4,"[1, 2, 3, 4]",1.9832225659051457,0.3081044399174428,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779738,Hf2N2O,4,"[0, 1, 2, 3]",1.881471457244976,0.4565422384829586,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779833,Hf2N2O,4,"[0, 1, 2, 3]",1.826627300824447,0.5375613222568106,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779973,Hf2N2O,4,"[0, 1, 2, 3]",1.7570672524808082,0.6421891584630026,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779974,Hf2N2O,4,"[0, 1, 2, 3]",1.7712739025548268,0.6231184558594274,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779979,Hf2N2O,4,"[0, 1, 2, 3]",2.0630310705801365,0.1987878880372607,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-779982,Hf2N2O,4,"[0, 1, 2, 3]",1.9873675708948937,0.2964464401936872,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780060,Hf2N2O,4,"[0, 1, 2, 3]",1.7460430375770524,0.6637568615621326,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780061,Hf2N2O,4,"[1, 2, 3, 4]",1.9187913305705124,0.381990132843334,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780232,Hf2N2O,4,"[0, 1, 2, 3]",1.8453351483760063,0.5153855464369292,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-780274,Hf2N2O,4,"[1, 2, 3, 4]",1.9661754947814196,0.3303355456354124,"Trigonal prism, Octahedron",4.0,4.0,4.0
mp-558164,CaHf4O9,3,"[6, 7, 8]",1.8910065041945232,0.4920101006942404,"Cube, Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-558489,Ca6Hf19O44,3,"[6, 7, 8]",1.7509901303677378,0.7913995662232202,"Cube, Pentagonal bipyramid, Square-face capped trigonal prism, Octahedron",4.0,4.0,4.0
mp-675093,Hf2N2O,3,"[1, 2, 3]",1.8391768213037338,0.5162788213502851,"Trigonal prism, Octahedron",4.0,4.0,4.0
