CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,1,1,5.0,5.0,s_avg > 1,5+:1.0000
3.0,37,37,3.027027027027027,1.0090090090090091,s_avg > 1,3+:0.9730; 4+:0.0270
4.0,421,421,4.98812351543943,1.2470308788598574,s_avg > 1,3+:0.0048; 4+:0.0024; 5+:0.9929
5.0,7,7,4.428571428571429,0.8857142857142858,s_avg ≤ 1,3+:0.2857; 5+:0.7143
6.0,31,31,5.0,0.8333333333333334,s_avg ≤ 1,5+:1.0000
