material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,As_wyckoff,num_As_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-561583,Co7(AsO6)2,1.8285977617392344,0.3648907034467708,"[4.0, 6.0]",5.0,5.0,5.0,"Octahedron, Tetrahedron","1a, 1e, 2i",2,6.0,As,0.0,True,17.0,6.0,1.8958757867167424,1.898831638146976,1.8970505068185695,0.0012806418576102136,0.0029558514302336913,63.09499212752885,36.46095989265215,7.235213663746284,118.31701238296388,6.0,1.0,2,"Octahedron, Tetrahedron"
mp-5618,Mg2As2O7,1.7135287809748387,0.0993081018421455,[4.0],5.0,5.0,5.0,Tetrahedron,2i,1,4.0,As,0.0,True,,,,,,,,,,,,,,0,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,0.0,4.0,1.7207106585176355,1.7397114981208026,1.7292367785214955,0.007046813869551182,0.01900083960316712,109.37073772360434,3.592780272300203,104.36258425791594,113.17766948502349,4.0,1.0,1,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,1.0,4.0,1.7234310449054095,1.740712994158459,1.7293690049040102,0.006936742922248278,0.017281949253049378,88.33849146548937,28.519793188625925,26.910294658761085,107.71402072344998,4.0,1.0,2,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,2.0,4.0,1.7234310449054093,1.7407129941584578,1.72936900490401,0.006936742922247871,0.01728194925304849,88.33849146548937,28.519793188625943,26.91029465876103,107.71402072344993,4.0,1.0,3,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,3.0,4.0,1.720710658517636,1.7397114981208042,1.7292367785214957,0.007046813869551866,0.01900083960316823,109.37073772360434,3.5927802723001805,104.36258425791594,113.1776694850235,4.0,1.0,4,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,4.0,4.0,1.7189883570819473,1.7383434265904265,1.7290382683390533,0.007718269414539383,0.019355069508479206,109.3866811966896,3.2979847764368144,104.36536570747195,112.79729085174506,4.0,1.0,5,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,5.0,4.0,1.7189883570819489,1.7383434265904276,1.7290382683390544,0.007718269414539488,0.01935506950847876,109.3866811966896,3.297984776436837,104.36536570747192,112.79729085174517,4.0,1.0,6,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,6.0,4.0,1.7207106585176355,1.7397114981208026,1.729236778521495,0.00704681386955113,0.01900083960316712,109.37073772360434,3.592780272300187,104.36258425791594,113.1776694850235,4.0,1.0,7,Tetrahedron
mp-566301,As3Pb5ClO12,1.762519132932684,0.1493163325168775,[4.0],5.0,5.0,5.0,Tetrahedron,4e,1,4.0,As,0.0,True,7.0,4.0,1.720710658517635,1.739711498120804,1.7292367785214957,0.0070468138695519355,0.019000839603168895,109.37073772360434,3.592780272300209,104.36258425791593,113.17766948502353,4.0,1.0,8,Tetrahedron
