CN,formal_charge,count,fraction_within_cn,weighted_charge_contribution
1.0,5,1,1.0,5.0
3.0,3,36,0.972972972972973,2.9189189189189193
3.0,4,1,0.02702702702702703,0.10810810810810811
4.0,3,2,0.004750593824228029,0.014251781472684086
4.0,4,1,0.0023752969121140144,0.009501187648456057
4.0,5,418,0.9928741092636579,4.96437054631829
5.0,3,2,0.2857142857142857,0.8571428571428571
5.0,5,5,0.7142857142857143,3.5714285714285716
6.0,5,31,1.0,5.0
