material_id,chem_formula,n_rows,CN_values,R0_mean,B_mean,chemenv_examples,mean_charge_mean,min_charge_min,max_charge_max
mp-1220145,Pb12BrCl7O8,6,"[2, 4]",1.9413633352631539,0.5874690346402383,"Triangular non-coplanar, Square non-coplanar, See-saw",2.0,2.0,2.0
mp-1198079,VP3(Pb2O7)2,5,"[4, 6, 7, 8, 10]",2.4179147138377566,0.1943581504727541,"Square-face capped trigonal prism, Square-face bicapped trigonal prism, Bicapped octahedron (cap faces with one atom in common), Bicapped square prism (opposite faces), Pentagonal bipyramid",2.0,2.0,2.0
mp-1216403,VP3(Pb3O8)2,5,"[3, 4, 7, 8, 10]",2.3616705928937973,0.2744996701630555,"Dodecahedron with triangular faces - p2345 plane normalized, Square-face bicapped square antiprism, Square antiprism",2.0,2.0,2.0
mp-1229254,B3Pb10Br3O13,5,"[3, 4, 5]",1.8576364717883167,0.7261159413774557,"Square non-coplanar, See-saw, Trigonal bipyramid",2.0,2.0,2.0
mp-561236,Pb13(Cl3O5)2,5,"[2, 3, 4]",1.8915730772456605,0.6572444848740412,"Triangular non-coplanar, Square non-coplanar, See-saw",2.0,2.0,2.0
mp-622491,Pb13(Br3O5)2,5,"[2, 3, 4]",1.8385512479198567,0.7426876498588955,"Triangular non-coplanar, Square non-coplanar, See-saw, Angular",2.0,2.0,2.0
mp-680722,As2Pb14Cl4O17,5,"[3, 4, 5, 6]",1.9314384523129224,0.6108357861248565,"Square non-coplanar, Square pyramid, Pentagonal pyramid, Pentagonal plane, See-saw",2.0,2.0,2.0
mp-825375,V2Pb14Cl4O17,5,"[3, 4, 5, 6]",1.9036572331934607,0.6011370044784717,"Triangular non-coplanar, Square non-coplanar, Pentagonal plane, Square pyramid",2.0,2.0,2.0
mp-1192421,B2Pb2O5,4,"[3, 4, 5, 6]",1.9836991952733047,0.5392041203867318,"Square-face capped trigonal prism, Square pyramid, Octahedron, Trigonal prism, Trigonal bipyramid",2.0,2.0,2.0
mp-1195003,B3Pb6O10F,4,"[4, 6, 7]",1.9292380515254144,0.641759837923195,"Octahedron, See-saw, Square-face capped trigonal prism, Square pyramid",2.0,2.0,2.0
mp-1197095,Si(PbO2)2,4,"[3, 4, 5, 6]",2.113174363537437,0.4533053158788676,"Square non-coplanar, Square pyramid, Pentagonal pyramid",2.0,2.0,2.0
mp-1198381,Si3Pb11O17,4,"[3, 4, 5, 6]",2.016443996082458,0.5668552013482436,"Square non-coplanar, Square pyramid, Pentagonal pyramid, Triangular non-coplanar, Octahedron, Pentagonal plane, See-saw",2.0,2.0,2.0
mp-1200668,Cu2Si2Pb7(S2O13)2,4,"[3, 6, 9, 10]",2.603908266403981,0.1119253263733429,"Bicapped square prism (adjacent faces), Square-face monocapped antiprism, Bicapped octahedron (opposed cap faces), Metabidiminished icosahedron",2.0,2.0,2.0
mp-1201413,BPb7Br3O7,4,"[3, 4]",1.9376105481776,0.6140290741907971,"Triangular non-coplanar, Square non-coplanar, See-saw",2.0,2.0,2.0
mp-1204438,Cr6CuSi2(Pb5O17)2,4,"[5, 6, 7, 8]",2.3610890948882166,0.2271335755482245,"Square-face monocapped antiprism, Square-face capped trigonal prism, Square antiprism",2.0,2.0,2.0
mp-1221063,Nb2PbO6,4,"[3, 6, 8, 12]",2.17931580727951,0.3799752269046391,"Bicapped square prism (adjacent faces), Cuboctahedron, Pentagonal pyramid, Tricapped triangular prism (three square-face caps)",2.0,2.0,2.0
mp-1229224,AlB2Pb6(OF)7,4,"[2, 3, 4, 5]",1.558799798448697,1.0706095304825194,"Octahedron, Tricapped triangular prism (three square-face caps)",2.0,2.0,2.0
mp-553930,B2Pb6SO12,4,"[4, 5, 7, 9]",2.506066694259776,0.1590621577006472,"See-saw, Square-face capped trigonal prism, Tricapped triangular prism (three square-face caps)",2.0,2.0,2.0
mp-554745,CrP2Pb5O13,4,"[4, 5, 6, 7]",2.182985822606706,0.3649140877986216,"Octahedron, Square pyramid, Square-face capped trigonal prism",2.0,2.0,2.0
mp-555786,Si(PbO2)2,4,"[3, 4, 5, 6]",2.114321440984324,0.4726824049807416,"Square non-coplanar, Square pyramid, Pentagonal pyramid",2.0,2.0,2.0
mp-556077,ZnCr6Si2Pb10(O16F)2,4,"[4, 5, 7, 8]",2.3193670697927145,0.2763561299850356,"Square-face monocapped antiprism, Square-face capped trigonal prism, Bicapped octahedron (cap faces with one atom in common)",2.0,2.0,2.0
mp-556523,LaPb6ClO7,4,"[3, 4]",1.920514821362256,0.6562575851438138,"Triangular non-coplanar, See-saw",2.0,2.0,2.0
