material_id,chem_formula,R0,B,CN_raw,mean_charge,min_charge,max_charge,chemenv,Pb_wyckoff,num_Pb_chemenvs,CN,element,charge_range,is_single_charge,site_index,cn_found,d_min,d_max,d_mean,d_std,d_range,angle_mean,angle_std,angle_min,angle_max,bridging_O_count,bridging_O_fraction,n_candidate_sites_same_cn,geometry_type
mp-1213944,CrCuAsPb2O9,2.4608790537519982,0.2180138168598546,"[9.0, 9.0]",2.0,2.0,2.0,Square-face monocapped antiprism,4e,1,9.0,Pb,0.0,True,15.0,9.0,2.3931165501060847,3.0657296139055483,2.7823198478779165,0.22699472374930663,0.6726130637994636,76.62443949067442,30.219009574397592,18.4161950269903,133.1642695880544,9.0,1.0,4,Square-face monocapped antiprism
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True,10.0,5.0,2.3608275607732385,2.631789448793859,2.539294652128773,0.09897711759102751,0.2709618880206204,80.54218007091143,33.23951428645084,12.383492485045513,137.49934747001132,5.0,1.0,1,Square-face capped trigonal prism
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True,11.0,5.0,2.3608275607732394,2.6317894487938602,2.539294652128774,0.09897711759102767,0.2709618880206208,80.54218007091143,33.23951428645084,12.383492485045483,137.4993474700113,5.0,1.0,2,Square-face capped trigonal prism
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True,12.0,5.0,2.3608279707498454,2.631789517818363,2.5392947387910327,0.09897699630164176,0.2709615470685174,54.82619280419148,26.722526389058622,13.898341294757891,91.1805077291696,5.0,1.0,3,Square-face capped trigonal prism
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True,13.0,5.0,2.360827970749846,2.631789517818361,2.539294738791033,0.098976996301641,0.27096154706851516,54.82619280419148,26.722526389058626,13.898341294757891,91.18050772916959,5.0,1.0,4,Square-face capped trigonal prism
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True,14.0,5.0,2.360819040503191,2.631789575049832,2.5392930044121416,0.09898023720885642,0.27097053454664133,48.64847491097116,18.846827342191908,13.081992462219395,71.73537181341909,5.0,1.0,5,Square-face capped trigonal prism
mp-1214153,Ca2P3Pb3ClO12,0.1814990218667374,2.178506139244232,[5.0],2.0,2.0,2.0,Square-face capped trigonal prism,6h,1,5.0,Pb,0.0,True,15.0,5.0,2.36081904050319,2.631789575049833,2.5392930044121416,0.09898023720885718,0.2709705345466431,48.64847491097114,18.84682734219192,13.08199246221931,71.73537181341906,5.0,1.0,6,Square-face capped trigonal prism
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True,15.0,3.0,2.2159355794907953,2.3203088163492427,2.2851759718260864,0.048962140179225164,0.10437323685844735,90.1635274293568,5.814805577341873,81.9561735978674,94.7115613715807,3.0,1.0,1,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True,16.0,3.0,2.2159355871604727,2.32029955534085,2.285172885894323,0.04895992059070076,0.10436396818037741,17.106894721287492,3.4478907045815275,12.299067961696503,20.214744783910465,3.0,1.0,2,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True,17.0,3.0,2.215935579490795,2.3203088163492422,2.2851759718260856,0.04896214017922526,0.10437323685844735,90.1635274293568,5.81480557734188,81.9561735978674,94.71156137158071,3.0,1.0,3,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True,18.0,3.0,2.215935551804519,2.320305437936655,2.2851749076327295,0.04896139477039262,0.10436988613213583,51.262277804390294,23.808823260307708,17.90306093999096,71.8994214804426,3.0,1.0,4,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True,19.0,3.0,2.215935587160471,2.32029955534085,2.285172885894322,0.048959920590701596,0.10436396818037919,17.106894721287492,3.4478907045815275,12.299067961696503,20.214744783910465,3.0,1.0,5,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,3.0,Pb,0.0,True,20.0,3.0,2.2159355518045185,2.320305437936655,2.2851749076327295,0.04896139477039284,0.10436988613213627,51.262277804390294,23.808823260307708,17.90306093999096,71.8994214804426,3.0,1.0,6,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,5.0,Pb,0.0,True,21.0,5.0,2.2564832634922376,2.675745432372261,2.538155813641563,0.15311584727086458,0.41926216888002354,50.27323983202534,24.164417716715523,11.940625544666817,84.90321361062205,5.0,1.0,1,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,5.0,Pb,0.0,True,22.0,5.0,2.256500059439314,2.6757454049783655,2.5381616749221694,0.15310971113273797,0.4192453455390517,60.3695164855918,29.118472980806025,11.940624386561158,94.20030385738931,5.0,1.0,2,"Triangular non-coplanar, Square pyramid"
mp-1214269,Ca2Si3Pb3O11,2.043449403770017,0.5355757830968555,"[3.0, 5.0]",2.0,2.0,2.0,"Triangular non-coplanar, Square pyramid","3j, 6l",2,5.0,Pb,0.0,True,23.0,5.0,2.2564817248715605,2.675745416017752,2.5381587501652754,0.15311647647086582,0.41926369114619133,56.89033466375861,31.510707047740862,8.244162402748119,95.6954842848473,5.0,1.0,3,"Triangular non-coplanar, Square pyramid"
mp-1214311,Bi6As4PbO20,3.303315691079632,-0.4236999157049291,[8.0],2.0,2.0,2.0,Cube,1a,1,8.0,Pb,0.0,True,10.0,8.0,2.5404706884678516,2.9043436676438112,2.706909976837605,0.12987422194334178,0.3638729791759596,51.36092435622639,22.62503829383373,5.918394501401764,98.43484580869155,8.0,1.0,1,Cube
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True,2.0,3.0,2.1965766405371117,2.1988397407789835,2.197331007284402,0.0010668356850216524,0.0022631002418718182,85.04263521225806,4.118860250433093,82.1301611984171,90.86758323993999,3.0,1.0,1,Triangular non-coplanar
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True,3.0,3.0,2.1965766554109605,2.198839737755694,2.1973310161925386,0.0010668272482296836,0.0022630823447333803,85.0426332618729,4.118861072517677,82.13015866673035,90.86758245215799,3.0,1.0,2,Triangular non-coplanar
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True,4.0,3.0,2.196576640537111,2.1988397407789835,2.197331007284402,0.0010668356850218616,0.0022631002418722623,65.01019686528171,27.367111063921342,26.389970722630967,86.51045867479709,3.0,1.0,3,Triangular non-coplanar
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True,5.0,3.0,2.1965766757011367,2.198839677172221,2.1973310095248317,0.001066789124025775,0.0022630014710842694,21.80211179784439,1.1111702637727874,21.016395769277807,23.373543854977555,3.0,1.0,4,Triangular non-coplanar
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True,6.0,3.0,2.196576655410961,2.1988397377556934,2.1973310161925386,0.0010668272482292648,0.002263082344732492,65.01019569622657,27.367110163109498,26.3899708830159,86.51045753893348,3.0,1.0,5,Triangular non-coplanar
mp-1214389,BaPb3O4,2.1931575333152287,0.0101500472930791,[3.0],2.0,2.0,2.0,Triangular non-coplanar,6h,1,3.0,Pb,0.0,True,7.0,3.0,2.196576675701137,2.1988396771722214,2.197331009524832,0.0010667891240258797,0.0022630014710842694,25.686345381679974,7.2366375301155355,20.134808786974208,35.90783158878791,3.0,1.0,6,Triangular non-coplanar
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True,10.0,6.0,2.530514440432822,3.0524320726526124,2.6833904757561093,0.1689578138227417,0.5219176322197905,90.74041429043925,36.015926765818634,11.267436019918328,147.61454929730112,6.0,1.0,1,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True,11.0,6.0,2.5305144404328233,3.0524320726526133,2.68339047575611,0.16895781382274175,0.52191763221979,90.74041429043926,36.015926765818634,11.26743601991836,147.61454929730112,6.0,1.0,2,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True,12.0,6.0,2.530514368542008,3.0524321647473633,2.6833875948452266,0.16895875012364933,0.5219177962053552,46.37374601444511,20.540927513321247,13.775048314715635,75.23653161824897,6.0,1.0,3,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True,13.0,6.0,2.5305143685420086,3.052432164747361,2.683387594845227,0.16895875012364825,0.5219177962053525,46.37374601444514,20.540927513321236,13.77504831471569,75.23653161824899,6.0,1.0,4,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True,14.0,6.0,2.5305144268991913,3.0524321155679903,2.6833864949859296,0.16895908140124874,0.5219176886687991,53.658405893743556,28.83185042516859,14.396031733433427,100.79623318283866,6.0,1.0,5,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,6.0,Pb,0.0,True,15.0,6.0,2.53051442689919,3.0524321155679917,2.6833864949859296,0.16895908140124938,0.5219176886688017,53.65840589374356,28.831850425168604,14.396031733433427,100.7962331828387,6.0,1.0,6,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True,6.0,9.0,2.5924978686611406,3.064056634907835,2.790285474198525,0.1998667736364673,0.47155876624669446,41.904461271662925,16.443663239501667,19.05060350571263,73.16749974119682,9.0,1.0,1,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True,7.0,9.0,2.5924978686611415,3.0640566349078355,2.790285474198525,0.19986677363646727,0.471558766246694,41.90446127166292,16.44366323950167,19.050603505712594,73.1674997411968,9.0,1.0,2,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True,8.0,9.0,2.592497868661141,3.0640566349078355,2.790285474198525,0.19986677363646738,0.47155876624669446,98.71421907356586,31.00373487046292,57.56859898902031,153.72135859265472,9.0,1.0,3,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214667,As3Pb5O12F,2.286415793286472,0.345345974983505,"[6.0, 9.0]",2.0,2.0,2.0,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)","6h, 4f",2,9.0,Pb,0.0,True,9.0,9.0,2.592497868661141,3.064056634907835,2.790285474198525,0.19986677363646704,0.471558766246694,98.71421907356586,31.00373487046291,57.568598989020316,153.72135859265467,9.0,1.0,4,"Pentagonal bipyramid, Tricapped triangular prism (three square-face caps)"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True,6.0,5.0,2.418656325461455,2.6585436308290675,2.606379134535749,0.09397806840747866,0.2398873053676125,83.6137594796258,34.43277159120767,13.568067175462264,144.72791810339953,5.0,1.0,1,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True,7.0,5.0,2.418656325461454,2.658543630829069,2.6063791345357497,0.09397806840747934,0.2398873053676147,83.6137594796258,34.432771591207675,13.568067175462238,144.72791810339953,5.0,1.0,2,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True,8.0,5.0,2.4186563163185344,2.658543630732749,2.6063791425677056,0.09397807643081642,0.23988731441421463,57.96455888260353,28.147141491418097,14.380424787974064,95.8479153228502,5.0,1.0,3,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True,9.0,5.0,2.4186563163185335,2.65854363073275,2.6063791425677065,0.09397807643081711,0.2398873144142164,57.96455888260349,28.147141491418104,14.380424787974064,95.84791532285018,5.0,1.0,4,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True,10.0,5.0,2.4186562840771852,2.658543639160453,2.606379143061912,0.09397809276711978,0.23988735508326764,51.36155948158837,19.90641344059678,13.676595051634836,75.9121294534938,5.0,1.0,5,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,5.0,Pb,0.0,True,11.0,5.0,2.4186562840771844,2.6585436391604524,2.606379143061912,0.0939780927671199,0.23988735508326808,51.3615594815884,19.906413440596793,13.676595051634836,75.91212945349385,5.0,1.0,6,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,9.0,Pb,0.0,True,12.0,9.0,2.6017662869291116,3.0129746244931117,2.7799201528882467,0.17230519968811986,0.4112083375640001,43.10519268011492,17.081784615442473,19.201473629723687,75.8563631337659,9.0,1.0,1,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,9.0,Pb,0.0,True,13.0,9.0,2.601766286929112,3.012974624493111,2.7799201528882467,0.17230519968812008,0.41120833756399877,43.10519268011491,17.08178461544247,19.201473629723708,75.8563631337659,9.0,1.0,2,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,9.0,Pb,0.0,True,14.0,9.0,2.601766286929112,3.012974624493111,2.7799201528882467,0.17230519968812008,0.41120833756399877,98.65537913435143,30.81474657302852,57.44350737591852,149.4901922047314,9.0,1.0,3,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1214749,As3Pb5BrO12,1.9031542173989529,0.5631588810489152,"[5.0, 9.0]",2.0,2.0,2.0,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism","6h, 4f",2,9.0,Pb,0.0,True,15.0,9.0,2.601766286929111,3.0129746244931117,2.7799201528882467,0.17230519968812003,0.41120833756400055,98.65537913435145,30.814746573028525,57.44350737591855,149.4901922047314,9.0,1.0,4,"Tricapped triangular prism (three square-face caps), Square-face bicapped trigonal prism"
mp-1215009,BaFe2PbO5,1.5067986096897807,0.939167258279381,[6.0],2.0,2.0,2.0,Pentagonal pyramid,4c,1,6.0,Pb,0.0,True,12.0,6.0,2.2883321955182723,2.7428249903811284,2.565891289588106,0.1419666572667907,0.4544927948628561,47.23280524929549,28.995988153477384,0.0,101.36658963080157,6.0,1.0,1,Pentagonal pyramid
mp-1215009,BaFe2PbO5,1.5067986096897807,0.939167258279381,[6.0],2.0,2.0,2.0,Pentagonal pyramid,4c,1,6.0,Pb,0.0,True,13.0,6.0,2.2883321955182723,2.7428249903811297,2.5658912895881065,0.14196665726679084,0.45449279486285743,47.232805192377285,28.995988246193956,0.0,101.36658963080164,6.0,1.0,2,Pentagonal pyramid
mp-1215009,BaFe2PbO5,1.5067986096897807,0.939167258279381,[6.0],2.0,2.0,2.0,Pentagonal pyramid,4c,1,6.0,Pb,0.0,True,14.0,6.0,2.2883321955182727,2.7428249903811284,2.565891289588106,0.14196665726679047,0.45449279486285565,69.67603936763359,34.87625422787669,0.0,129.03595704852938,6.0,1.0,3,Pentagonal pyramid
mp-1215009,BaFe2PbO5,1.5067986096897807,0.939167258279381,[6.0],2.0,2.0,2.0,Pentagonal pyramid,4c,1,6.0,Pb,0.0,True,15.0,6.0,2.288332195518271,2.7428249903811284,2.5658912895881056,0.14196665726679109,0.45449279486285743,69.67603942455185,34.876254114165,0.0,129.03595704852938,6.0,1.0,4,Pentagonal pyramid
mp-1215409,ZrTi2(PbO3)3,2.910748093246144,-0.1798065515772269,[8.0],2.0,2.0,2.0,"Square-face monocapped antiprism, Square-face bicapped trigonal prism","1d, 2h",2,8.0,Pb,0.0,True,3.0,8.0,2.4982553827732277,2.9305278808506037,2.7129589181124425,0.18556047561480013,0.432272498077376,41.44951019833006,23.847677469833904,0.0,84.17553804861961,8.0,1.0,1,"Square-face monocapped antiprism, Square-face bicapped trigonal prism"
mp-1215409,ZrTi2(PbO3)3,2.910748093246144,-0.1798065515772269,[8.0],2.0,2.0,2.0,"Square-face monocapped antiprism, Square-face bicapped trigonal prism","1d, 2h",2,8.0,Pb,0.0,True,4.0,8.0,2.4982553827732286,2.9305278808506037,2.7129589181124425,0.18556047561480002,0.4322724980773751,46.80976096964871,25.52501220771398,0.0,104.9140687240252,8.0,1.0,2,"Square-face monocapped antiprism, Square-face bicapped trigonal prism"
mp-1215409,ZrTi2(PbO3)3,2.910748093246144,-0.1798065515772269,[8.0],2.0,2.0,2.0,"Square-face monocapped antiprism, Square-face bicapped trigonal prism","1d, 2h",2,8.0,Pb,0.0,True,5.0,8.0,2.489426117208619,2.872524862830546,2.6877933542096644,0.18498296359820657,0.3830987456219268,46.061548020271246,24.877855668808206,0.0,101.26807136119447,8.0,1.0,3,"Square-face monocapped antiprism, Square-face bicapped trigonal prism"
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,[8.0],2.0,2.0,2.0,"Cuboctahedron, Square-face bicapped trigonal prism","1a, 2e",2,8.0,Pb,0.0,True,5.0,8.0,2.4879734839725325,2.93203342770666,2.6953609497073665,0.17824500940659424,0.4440599437341275,68.93338822747623,30.844842639279044,8.537736462515939e-07,110.9904427953435,8.0,1.0,1,"Cuboctahedron, Square-face bicapped trigonal prism"
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,[8.0],2.0,2.0,2.0,"Cuboctahedron, Square-face bicapped trigonal prism","1a, 2e",2,8.0,Pb,0.0,True,6.0,8.0,2.541394269292119,2.9687048837078898,2.721057542925225,0.185983355668355,0.42731061441577056,55.15244151803979,28.116843984024086,8.537736462515939e-07,134.06218336515394,8.0,1.0,2,"Cuboctahedron, Square-face bicapped trigonal prism"
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,[8.0],2.0,2.0,2.0,"Cuboctahedron, Square-face bicapped trigonal prism","1a, 2e",2,8.0,Pb,0.0,True,7.0,8.0,2.487973483972534,2.9320334277066595,2.695360949707367,0.1782450094065941,0.4440599437341257,68.93338822747623,30.844842639279047,8.537736462515939e-07,110.9904427953435,8.0,1.0,3,"Cuboctahedron, Square-face bicapped trigonal prism"
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,[8.0],2.0,2.0,2.0,"Cuboctahedron, Square-face bicapped trigonal prism","1a, 2e",2,8.0,Pb,0.0,True,8.0,8.0,2.5003989660404,2.8761185479290696,2.679946418149448,0.17472063346158223,0.37571958188866983,46.981487681390824,38.02962802815867,8.537736462515939e-07,119.80325503779069,8.0,1.0,4,"Cuboctahedron, Square-face bicapped trigonal prism"
mp-1215414,ZrTi4(PbO3)5,3.1617289683030565,-0.3116426681477413,[8.0],2.0,2.0,2.0,"Cuboctahedron, Square-face bicapped trigonal prism","1a, 2e",2,8.0,Pb,0.0,True,9.0,8.0,2.500398966040401,2.876118547929069,2.6799464181494486,0.1747206334615818,0.37571958188866805,46.98148765089889,38.029628065828135,0.0,119.80325503779069,8.0,1.0,5,"Cuboctahedron, Square-face bicapped trigonal prism"
mp-1215669,Zr3TePb4O13,2.001570830853922,0.5159590374666372,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True,4.0,7.0,2.324325731574025,2.7831150867575785,2.665204209708636,0.1596971359041164,0.45878935518355357,15.331825720360671,6.318037837105076,0.1482366382337578,29.335566538276115,7.0,1.0,1,Face-capped octahedron
mp-1215669,Zr3TePb4O13,2.001570830853922,0.5159590374666372,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True,5.0,7.0,2.3243257886487894,2.7831150116505636,2.6652041869152034,0.1596970855631282,0.45878922300177427,15.331824990011366,6.318037354903789,0.14823664174473997,29.33556460852432,7.0,1.0,2,Face-capped octahedron
mp-1215669,Zr3TePb4O13,2.001570830853922,0.5159590374666372,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True,6.0,7.0,2.324325731574025,2.7831150867575785,2.665204209708636,0.15969713590411644,0.45878935518355357,15.331825720360651,6.318037837105083,0.1482366382337578,29.335566538276115,7.0,1.0,3,Face-capped octahedron
mp-1215669,Zr3TePb4O13,2.001570830853922,0.5159590374666372,[7.0],2.0,2.0,2.0,Face-capped octahedron,"1a, 3b",1,7.0,Pb,0.0,True,7.0,7.0,2.386991186578691,2.7541581745876633,2.680124955304915,0.12192040124992519,0.3671669880089725,17.47745744610317,6.814562318010807,7.771058759234665,29.52937139493933,7.0,1.0,4,Face-capped octahedron
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,10.0,Pb,0.0,True,,,,,,,,,,,,,,0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola"
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,3.0,Pb,0.0,True,,,,,,,,,,,,,,0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola"
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,9.0,Pb,0.0,True,5.0,9.0,2.451722573498729,3.106432953677269,2.8310827712643594,0.25846378524255864,0.6547103801785399,17.241242605181352,16.947417719094766,0.0,50.668363492080445,9.0,1.0,1,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola"
mp-1215762,Zr3Ti2(PbO3)5,2.5129475669071737,0.2293920686682055,"[10.0, 3.0, 9.0]",2.0,2.0,2.0,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola",1a,3,9.0,Pb,0.0,True,6.0,9.0,2.4744230743915874,3.1153459131221672,2.8240322360047,0.2451895078984223,0.6409228387305799,63.099396590003934,31.55062675947675,0.0,117.76745496792194,9.0,1.0,2,"Bicapped square prism (adjacent faces), Cuboctahedron, Triangular cupola"
