CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
0.0,2,2,2.934911479464396,0.0754099908517208,0.0
2.0,1,1,1.4767980411949029,0.0378926021397231,4.0
3.0,33,33,1.553078340429054,0.15853360818859333,5.207070707070708
4.0,1708,1705,1.6017452760080608,0.28179244059487296,5.995413739266198
