CN,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean
1.0,76,7,1.25799268724689,1.25799268724689,0.0,1.0
2.0,71,64,1.2781267575720365,1.282432450403107,0.0043056928310705594,1.0
3.0,1342,768,1.2792711245009842,1.2998992899573343,0.016393486136880474,0.8309803921568628
