CN,n_rows,n_unique_materials,R0_mean,B_mean,mean_charge_mean
1.0,7,7,1.3271654584267425,0.1205532763519083,4.0
2.0,64,64,1.2924049474345385,0.06395082564480185,3.04427083328125
3.0,772,772,1.4033091662465893,0.3661184146678806,3.9941709844559585
