CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,7,7,4.0,4.0,s_avg > 1,4+:1.0000
2.0,58,58,3.0344827586206895,1.5172413793103448,s_avg > 1,2+:0.0172; 3+:0.9310; 4+:0.0517
3.0,771,771,3.9948119325551232,1.3316039775183743,s_avg > 1,3+:0.0052; 4+:0.9948
