CN,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,fraction_within_cn
2.0,2.0,32,5,1.9833603700522242,2.0056489554134846,0.02228858536126024,1.0
3.0,2.0,36,12,1.8907647446734506,1.9192396978113255,0.022039176140088306,1.0
4.0,2.0,1004,296,1.9625511437162184,1.989181320786913,0.023169853919446294,1.0
5.0,2.0,469,137,1.9741628319001612,2.0950065564408313,0.1368574107922977,1.0
6.0,2.0,2403,495,2.0160193780077793,2.127863526908883,0.09671606532711557,1.0
7.0,2.0,4,1,1.9811827441081833,2.342127458015464,0.2897595661487655,1.0
8.0,2.0,13,4,2.078546601776333,2.364428598711698,0.19286576107639483,1.0
