CN,geometry_type,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn
6.0,"Octahedron, Trigonal prism",68,8,1.9735877700756972,2.029148052165466,0.050990736089649824,1.0,0.01274601686972821
6.0,"Octahedron, Square pyramid",49,12,1.931978985154217,2.0896405525596005,0.15892086553368828,0.9931972789115646,0.009184629803186505
6.0,"Tetrahedron, Octahedron, Trigonal bipyramid",20,2,1.9319330336650051,1.994918148417827,0.06094355127479232,1.0,0.0037488284910965324
6.0,Trigonal prism,15,9,2.0560364490622134,2.137877218073354,0.08278015201271714,1.0,0.0028116213683223993
6.0,"Octahedron, Cube",8,1,2.0602997203998767,2.1156218598453815,0.053612919935174114,1.0,0.001499531396438613
6.0,"Octahedron, Trigonal bipyramid, Trigonal prism",8,1,1.985150559413198,2.1104326867722385,0.1409483329756283,1.0,0.001499531396438613
6.0,"Octahedron, See-saw",6,2,2.083367110261312,2.1297464172415546,0.039253352708533105,1.0,0.0011246485473289597
6.0,"Octahedron, See-saw, Trigonal bipyramid",6,1,2.0017531825622803,2.185112670335892,0.212315765252725,1.0,0.0011246485473289597
6.0,"Tetrahedron, Octahedron, Square pyramid",6,1,1.9264196515583525,2.0137238910280595,0.06564953821013407,1.0,0.0011246485473289597
6.0,"Octahedron, Square antiprism",4,1,2.0524402416982697,2.170377632346767,0.1667886573659977,1.0,0.0007497656982193065
6.0,"Octahedron, Square plane",1,1,1.854337,2.050345036598585,0.1385986118459206,0.6666666666666666,0.00018744142455482662
7.0,Square-face capped trigonal prism,4,1,2.112972355813031,2.2723126118116364,0.20411753811135527,1.0,0.6666666666666666
7.0,Pentagonal bipyramid,2,2,,,,,0.3333333333333333
8.0,Cube,4,1,2.1589070813513462,2.2677052963600963,0.1084176758876858,1.0,0.4444444444444444
8.0,"Octahedron, Square antiprism",4,1,2.2638804556487018,2.29765029494411,0.033769839295407625,1.0,0.4444444444444444
8.0,"Octahedron, Cube",1,1,2.1574281157526594,2.427571720099677,0.2701436043654964,1.0,0.1111111111111111
