CN,n_samples,n_materials,avg_formal_charge,s_avg_approx,savg_class,charge_fraction_breakdown
1.0,2,1,2.0,2.0,s_avg > 1,2+:1.0000
2.0,2,2,2.0,1.0,s_avg ≤ 1,2+:1.0000
3.0,13,13,2.076923076923077,0.6923076923076924,s_avg ≤ 1,2+:0.9231; 3+:0.0769
4.0,173,171,2.5549132947976876,0.6387283236994219,s_avg ≤ 1,2+:0.5434; 3+:0.3584; 4+:0.0983
5.0,102,100,2.284313725490196,0.4568627450980392,s_avg ≤ 1,2+:0.7745; 3+:0.1667; 4+:0.0588
6.0,740,739,2.502702702702703,0.41711711711711713,s_avg ≤ 1,1+:0.0041; 2+:0.5932; 3+:0.2986; 4+:0.1041
7.0,3,3,2.6666666666666665,0.38095238095238093,s_avg ≤ 1,2+:0.6667; 4+:0.3333
8.0,3,3,2.0,0.25,s_avg ≤ 1,2+:1.0000
