CN,geometry_type,mean_charge,count,n_materials,d_min_mean,d_mean_mean,d_std_mean,bridging_O_fraction_mean,fraction_within_cn_geometry
1.0,Octahedron,2.5,28,4,1.8597749399432675,1.8597749399432675,0.0,1.0,0.717948717948718
1.0,Octahedron,2.333333333333333,10,4,1.9139243216714044,1.9139243216714044,0.0,1.0,0.2564102564102564
1.0,Octahedron,2.25,1,1,1.7730425199744473,1.7730425199744473,0.0,1.0,0.02564102564102564
1.0,"Tetrahedron, Octahedron",2.0,12,1,1.920167240825094,1.920167240825094,0.0,1.0,1.0
2.0,Octahedron,2.5,12,1,1.8422797374809399,1.9062364737219284,0.06395673624098867,1.0,0.75
2.0,Octahedron,2.0,2,1,2.038426022694649,2.039506716501265,0.0010806938066156846,1.0,0.125
2.0,Octahedron,2.25,1,1,2.013412131492196,2.013412131492196,0.0,1.0,0.0625
2.0,Octahedron,2.333333333333333,1,1,2.023752684541486,2.0237526845414866,3.1401849173675503e-16,1.0,0.0625
2.0,"Octahedron, Square plane, Square pyramid",2.0,2,1,1.9588937103050372,1.9588937103050377,4.440892098500626e-16,1.0,1.0
2.0,"Trigonal plane, Linear",1.5,2,1,1.7605631806430537,1.7614760834582763,0.0009129028152226604,0.0,1.0
3.0,"Tetrahedron, Octahedron",2.33,1,1,,,,,1.0
3.0,"Tetrahedron, Trigonal plane",2.5,4,1,1.8123242049414425,1.875175058262288,0.0869513198485967,1.0,1.0
3.0,Trigonal plane,2.0,54,11,1.8051187273785512,1.8571296503918286,0.05341815822142556,0.8148148148148148,0.8709677419354839
3.0,Trigonal plane,2.5,4,1,1.7864532841177414,1.8059794123182251,0.013956553817248073,1.0,0.06451612903225806
3.0,Trigonal plane,3.0,4,1,1.7719229595769814,1.7773427943832711,0.006523536787396362,1.0,0.06451612903225806
3.0,"Trigonal plane, Linear",1.5,2,1,1.7590870872311162,1.8556651234706774,0.07641348270409831,0.6666666666666666,1.0
3.0,no_data,2.0,4,1,1.743870506785862,1.8358723088929751,0.08646098426181269,0.6666666666666666,1.0
4.0,Octahedron,2.0,64,13,2.057075510686619,2.110111149485939,0.05546006576680068,1.0,0.9696969696969697
4.0,Octahedron,3.0,2,1,1.916199850860706,1.9769641296650438,0.060764278804337324,1.0,0.030303030303030304
4.0,"Octahedron, See-saw",2.0,2,2,,,,,1.0
4.0,"Octahedron, See-saw, Trigonal bipyramid",2.0,1,1,,,,,1.0
4.0,"Octahedron, Square plane",2.0,1,1,,,,,0.5
4.0,"Octahedron, Square plane",3.0,1,1,1.8116829720913608,1.8116829720913612,2.7194799110210365e-16,1.0,0.5
